provincia,comune,numero_fascicolo,regione,indirizzo,stato,cup,tipologia_beneficiario,tipologia_intervento,importo_richiesto,importo_concesso,importo_liquidato,flag_superbonus,area_kmq,popolazione_residente,pro_com_t,url_opencup
AN,SASSOFERRATO,1104204400000988132020,MARCHE,frazione Catobagli,Chiuso,H99H21000240008,Persona fisica avente altro titolo,RCR-CI-RES,416176.63,455843.24,455843.24,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H99H21000240008
AN,SASSOFERRATO,1104204400000033282017,MARCHE,VIA LE PIAGGIE,Chiuso,H95C20000240008,,RCR-CI-L0,106375.17,102997.27,102997.27,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H95C20000240008
AN,SASSOFERRATO,1104204400000161722018,MARCHE,Corso Don Minzoni,Chiuso,H91G19000290008,,RCR-CI-L0,379581.4,365032.9,365032.9,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H91G19000290008
AN,SASSOFERRATO,1104204400000753602020,MARCHE,LOC. CANTARINO,Chiuso,H99H20000650008,,RCR-CI-RES,127858.04,117190.86,117190.86,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H99H20000650008
AN,SASSOFERRATO,1104204400000063162018,MARCHE,LOCALITA' CASALVENTO,Chiuso,H98I21001180008,,RCR-CI-L0,143505.63,133971.53,133971.53,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H98I21001180008
AN,SASSOFERRATO,1104204400000583792020,MARCHE,PIAZZA SAN PIETRO,Aperto,H93E23000900001,Rappresentante legale,RCR-CI-L0,301035.98,304604.79,152302.41,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H93E23000900001
AN,SASSOFERRATO,1104204400000069882018,MARCHE,LOC. FELCIONI,Chiuso,H96B18000520001,,RCR-CI-L0,38038.13,36781.62,36781.62,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B18000520001
AN,SASSOFERRATO,1104204400000743962020,MARCHE,FRAZIONE CATOBAGLI,Chiuso,H95C20000340008,,RCR-CI-L0,61426.65,56117.8,56117.8,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H95C20000340008
AN,SASSOFERRATO,1104204400000191642018,MARCHE,CORSO FRATELLI ROSSELLI,Chiuso,H91G19001140008,,RCR-CI-L0,329346.67,311759.75,311759.75,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H91G19001140008
AN,SASSOFERRATO,1104204400000114072018,MARCHE,CORSO ROSSELLI,Chiuso,H99H20000240001,,RCR-CI-L0,105882.71,104013.23,104013.23,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H99H20000240001
AN,SASSOFERRATO,1104204400000011932017,MARCHE,LOC PASSURE,Chiuso,H96B18000210008,,RCR-CI-L0,156184.91,160702.32,160702.32,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B18000210008
AN,SASSOFERRATO,1104204400000132592018,MARCHE,LOC. FELCIONI,Archiviato,H91G20000450008,Delegato di condominio non registrato,RCR-CI-RES,,,361842.16,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H91G20000450008
AN,SASSOFERRATO,1104204400000448482019,MARCHE,via dei Chirurgi,Chiuso,H95C20000500008,Singolo Proprietario,RCR-CI-L0,114627.95,118018.87,118018.87,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H95C20000500008
AN,SASSOFERRATO,1104204400000938002020,MARCHE,fraz. Camartoni,Aperto,H93E23000020008,Delegato,RCR-CI-L0,187509.82,87108.22,12060.24,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H93E23000020008
AN,SASSOFERRATO,1104204400000075562018,MARCHE,Piazza Salvi,Chiuso,H96B19000080001,,RCR-CI-L0,142574.2,137851.34,137851.34,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B19000080001
AN,SASSOFERRATO,1104204400000919932020,MARCHE,FRAZIONE VENATURA,Chiuso,H98I21002160008,Delegato,RCR-CI-L0,283422.41,105663.49,105663.49,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H98I21002160008
AN,SASSOFERRATO,1104204400000128702018,MARCHE,LOC. MARENA,Chiuso,H91G19000500008,,RCR-CI-L0,75455.29,65662.19,65662.19,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H91G19000500008
AN,SASSOFERRATO,1104204400000934802020,MARCHE,LOC ORTALE,Chiuso,H98I21001270001,Delegato,RCR-CI-L0,76004.84,88992.21,88992.21,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H98I21001270001
AN,SASSOFERRATO,1104204400000188192018,MARCHE,Serra San Facondino Località San Facondino,Chiuso,H91G19000370008,,RCR-CI-L0,89045.72,78340.51,78340.51,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H91G19000370008
AN,SASSOFERRATO,1104204400001338002021,MARCHE,frazione SAN FELICE,Chiuso,H98I21001980001,Delegato di condominio non registrato,RCR-CI-RES,273297.71,273069.89,273069.89,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H98I21001980001
AN,SASSOFERRATO,1104204400000034462017,MARCHE,LOC. FELCIONI,Chiuso,H96B18000640001,,RCR-CI-L0,87967.56,80706.93,80706.93,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B18000640001
AN,SASSOFERRATO,1104204400000209782019,MARCHE,LOCALITA' ORTALE,Chiuso,H99H20000270001,Singolo Proprietario,RCR-CI-RES,242557.55,245342.25,237280.26,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H99H20000270001
AN,SASSOFERRATO,1104204400000100222018,MARCHE,fraz CATOBAGLI,Chiuso,H91G19000810008,,RCR-CI-L0,194210.04,174236.17,174236.17,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H91G19000810008
AN,SASSOFERRATO,1104204400000011612017,MARCHE,frazione Monterosso,Chiuso,H96B18000020001,,RCR-CI-L0,171261.59,163801.92,163801.92,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B18000020001
AN,SASSOFERRATO,1104204400000012052017,MARCHE,LOC CAVE,Chiuso,H93E17000030001,,RCR-CI-L0,79488.02,79069.16,79069.16,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H93E17000030001
AN,SASSOFERRATO,1104204400000032722017,MARCHE,LOCALITA' CATOBAGLI,Chiuso,H96B18000150001,,RCR-CI-L0,53079.27,49154.04,49154.04,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B18000150001
AN,SASSOFERRATO,1104204400000827582020,MARCHE,loc. Colle di Catobagli,Chiuso,H99H21000190008,Singolo Proprietario,RCR-CI-L0,106076.85,101452.06,101452.06,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H99H21000190008
AN,SASSOFERRATO,1104204400000012162017,MARCHE,LOC CABOCCOLINO,Chiuso,H96B18000230008,,RCR-CI-L0,182934.36,178947.89,178947.89,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H96B18000230008
AN,SASSOFERRATO,1104204400000230912019,MARCHE,LOCALITA' ISCHIETA DI GAVILLE,Aperto,H98I21000280001,,RCR-CI-RES,1083965.15,1239488.53,1201806.45,no,137.2275,6808,042044,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H98I21000280001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000197722018,MARCHE,C.DA CECA,Chiuso,H25C20000470008,,RCR-CI-L0,188351.2,171527.12,171527.12,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H25C20000470008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000033772017,MARCHE,Via Case Nuove,Chiuso,H26B18000860001,,RCR-CI-RES,226823.86,232838.71,189936.53,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H26B18000860001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000096852018,MARCHE,via J. F. Kennedy,Chiuso,H26B19000100001,,RCR-CI-L0,129563.4,119827.22,119827.22,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H26B19000100001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000324402019,MARCHE,VIA GRANDE UMBERTO,Chiuso,H29H21000230008,Delegato di condominio non registrato,RCR-CI-RES,639481.91,849765.11,814265.82,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H29H21000230008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000294232019,MARCHE,via Campo Fiera,Chiuso,H21G20000170001,,RCR-CI-L0,78652.91,77805.24,77805.24,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G20000170001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000029122017,MARCHE,C.DA CARUFO,Chiuso,H21G19000790001,,RCR-CI-L0,152371.42,101404.07,101404.07,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19000790001
MC,CAMPOROTONDO DI FIASTRONE,1104300800001005712020,MARCHE,C.DA COLVENALE,Aperto,H28I21000890001,Singolo Proprietario,RCR-CI-RES,440330.28,375305.16,237204.27,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H28I21000890001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000055322018,MARCHE,CONTRADA CARUFO,Chiuso,H21G19000410001,,RCR-CI-RES,194874.25,205926.16,205926.16,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19000410001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000069792018,MARCHE,CONTRADA COLVENALE,Chiuso,H26B19000250001,,RCR-CI-L0,56593.53,54575.72,54575.72,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H26B19000250001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000113302018,MARCHE,CONTRADA COLVENALE,Chiuso,H28I21000330008,Delegato,RCR-CI-RES,122836.6,115654.5,111684.88,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H28I21000330008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000015702017,MARCHE,via Tullio Pascucci Consalvatico,Chiuso,H26B18000380008,,RCR-CI-L0,441967.48,425450.57,425450.57,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H26B18000380008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000529642020,MARCHE,CONTRADA COLVENALE,Chiuso,H28I21000310008,Delegato,RCR-CI-RES,65058.65,57821.46,55446.71,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H28I21000310008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000056442018,MARCHE,VIA GRANDE UMBERTO,Chiuso,H21G19001740008,,RCR-CI-L0,77392.11,91758.86,91758.86,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19001740008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000503172019,MARCHE,CONTRADA GARUFO,Aperto,H23E23001400001,Singolo Proprietario,RCR-CI-L0,105371.33,113703.43,110436.24,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H23E23001400001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000224532019,MARCHE,VIA CAMPO FIERA,Chiuso,H21G20000660001,,RCR-CI-L0,108201.97,139994.29,139994.29,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G20000660001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000051862018,MARCHE,Via Roma,Chiuso,H21G19000450008,,RCR-CI-L0,83239.05,81497.88,81497.88,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19000450008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000053502018,MARCHE,VIA SAN MARCO,Chiuso,H26B19000400008,,RCR-CI-L0,41965.95,40267.4,40267.4,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H26B19000400008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000460512019,MARCHE,C.da Colvenale,Chiuso,H23E23002100008,Singolo Proprietario,RCR-CI-L0,107136.95,93720.37,93720.37,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H23E23002100008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000083722018,MARCHE,c.da carufo,Chiuso,H21G19000270001,,RCR-CI-L0,62649.58,61383.58,61383.58,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19000270001
MC,CAMPOROTONDO DI FIASTRONE,1104300800001006052020,MARCHE,C.DA COLVENALE,Aperto,H28I21001310008,Singolo Proprietario,RCR-CI-RES,293534.81,238551.1,169599.88,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H28I21001310008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000087532018,MARCHE,Via J.F. Kennedy,Chiuso,H21G19001140001,,RCR-CI-RES,1217337.85,1347811.16,1183424.41,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19001140001
MC,CAMPOROTONDO DI FIASTRONE,1104300800000490202019,MARCHE,CONTRADA PALOMBARE,Aperto,H29H21000250008,Singolo Proprietario,RCR-CI-RES,717441.98,638188.97,378046.84,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H29H21000250008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000050382018,MARCHE,VIA UMBERTO GRANDE,Chiuso,H21G19000910008,,RCR-CI-L0,116775.88,108018.29,108018.29,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H21G19000910008
MC,CAMPOROTONDO DI FIASTRONE,1104300800000297462019,MARCHE,C.DA CARUFO,Chiuso,H29H21000360008,,RCR-CI-L0,40824.54,40759.43,38532.69,no,8.8058,472,043008,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H29H21000360008
MC,MONTE SAN MARTINO,1104303200000032892017,MARCHE,CONTRADA SANTA MARIA MADDELENA,Chiuso,H86B19000180008,,RCR-CI-PROD,191807.94,174907.09,174907.09,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H86B19000180008
MC,MONTE SAN MARTINO,1104303200000335452019,MARCHE,VIA CONTRADA MOLINO,Chiuso,H89H20000390008,,RCR-CI-RES,45193.67,36801.99,34236.53,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H89H20000390008
MC,MONTE SAN MARTINO,1104303200000919792020,MARCHE,CONTRADA MOLINO,Aperto,H88I21001160008,,RCR-CI-L0,234438.55,262308.27,262308.27,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21001160008
MC,MONTE SAN MARTINO,1104303200000028162017,MARCHE,CONTRADA SAN VENANZO,Chiuso,H86B18000390001,,RCR-CI-L0,57265.57,58018.01,58018.01,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H86B18000390001
MC,MONTE SAN MARTINO,1104303200000032362017,MARCHE,Località Contrada Santo Stefano,Chiuso,H86B18000350001,,RCR-CI-RES,190117.02,179230.14,179230.14,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H86B18000350001
MC,MONTE SAN MARTINO,1104303200000884342020,MARCHE,CONTRADA SANTA MARIA MADDALENA,Chiuso,H89H21000030008,,RCR-CI-RES,17106.91,17178.3,17178.3,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H89H21000030008
MC,MONTE SAN MARTINO,1104303200000008682017,MARCHE,contrada Santa Maria Maddalena,Chiuso,H81G20000130008,,RCR-CI-L0,50606.79,42855.99,42855.99,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H81G20000130008
MC,MONTE SAN MARTINO,1104303200000758792020,MARCHE,contrada molino,Chiuso,H85C20000230001,Singolo Proprietario,RCR-CI-RES,638234.63,464929.45,464929.45,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H85C20000230001
MC,MONTE SAN MARTINO,1104303200001205972021,MARCHE,contrada SAN VENANZO,Aperto,H88I21001410008,Singolo Proprietario,RCR-CI-RES,180513.15,220757.81,146257.33,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21001410008
MC,MONTE SAN MARTINO,1104303200000025762017,MARCHE,C.DA S.MARIA MADDALENA,Chiuso,H86B18000410001,,RCR-CI-L0,100002.28,86054.46,86054.46,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H86B18000410001
MC,MONTE SAN MARTINO,1104303200000465522019,MARCHE,Contrada Molino,Chiuso,H85C20000380008,,RCR-CI-L0,43932.38,41567.47,39839.47,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H85C20000380008
MC,MONTE SAN MARTINO,1104303200000212142019,MARCHE,CONTRADA MOLINO,Chiuso,H81G20000350008,,RCR-CI-L0,96406.94,87316.1,87316.1,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H81G20000350008
MC,MONTE SAN MARTINO,1104303200000884252020,MARCHE,CONTRADA SANTA MARIA MADDALENA,Chiuso,H89H21000040008,,RCR-CI-RES,34193.67,33745.55,33745.55,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H89H21000040008
MC,MONTE SAN MARTINO,1104303200000057332018,MARCHE,Via Armindo Ricci,Chiuso,H81G19000240001,,RCR-CI-L0,80204.8,84162.43,84162.43,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H81G19000240001
MC,MONTE SAN MARTINO,1104303200000919622020,MARCHE,CONTRADA MOLINO,Aperto,H88I21000460008,Delegato,RCR-CI-L0,71945.55,112516.02,112516.02,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21000460008
MC,MONTE SAN MARTINO,1104303200000046472018,MARCHE,via A. Ricci,Chiuso,H86B19000030008,,RCR-CI-L0,135897.6,160180.28,160180.28,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H86B19000030008
MC,MONTE SAN MARTINO,1104303200000377262019,MARCHE,CONTRADA SANTO STEFANO,Chiuso,H89H21000120001,Singolo Proprietario,RCR-CI-RES,665675.94,643849.89,643849.89,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H89H21000120001
MC,MONTE SAN MARTINO,1104303200000346142019,MARCHE,CONTRADA SANTO STEFANO,Aperto,H88I21000290008,Delegato,RCR-CI-RES,1350603.67,1339498.92,804493.73,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21000290008
MC,MONTE SAN MARTINO,1104303200000007222017,MARCHE,Contrada Barchetta,Chiuso,H86B18000260001,,RCR-CI-L0,96672.18,92870.12,92870.12,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H86B18000260001
MC,MONTE SAN MARTINO,1104303200000047922018,MARCHE,Contrada Barchetta,Chiuso,H81G19000590008,,RCR-CI-L0,25372.51,16032.08,16032.08,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H81G19000590008
MC,MONTE SAN MARTINO,1104303200000938752020,MARCHE,c.da MOLINO,Chiuso,H89H21000200001,,RCR-CI-L0,39660.4,39425.43,39425.43,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H89H21000200001
MC,MONTE SAN MARTINO,1104303200000308742019,MARCHE,CONTRADA SANTO STEFANO,Chiuso,H88I21000660008,Singolo Proprietario,RCR-CI-RES,193808.6,226721.63,226721.63,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21000660008
MC,MONTE SAN MARTINO,1104303200000614412020,MARCHE,CONTRADA SAN VENANZO,Chiuso,H88I21000520008,,RCR-CI-L0,103374.27,125665.06,122734.89,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21000520008
MC,MONTE SAN MARTINO,1104303200000937912020,MARCHE,CONTRADA BARCHETTA,Aperto,H88I21001500001,Delegato di condominio non registrato,RCR-CI-L0,83882.45,99940.82,95886.85,no,18.4669,685,043032,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H88I21001500001
MC,PETRIOLO,1104303600000516542020,MARCHE,VIA CASTELLANO,Chiuso,H35C20000320008,,RCR-CI-L0,278748.95,286931.72,286931.72,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H35C20000320008
MC,PETRIOLO,1104303600000004482017,MARCHE,via Roma,Chiuso,H36B18000210008,,RCR-CI-L0,213170.42,195519.68,195519.68,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H36B18000210008
MC,PETRIOLO,1104303600000068592018,MARCHE,Via Marco Martello,Chiuso,H31G19001660001,,RCR-CI-L0,53129.44,45461.03,45461.03,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H31G19001660001
MC,PETRIOLO,1104303600000206242019,MARCHE,VIA DELLA CROCE,Chiuso,H39H21000510008,Delegato di condominio non registrato,RCR-CI-RES,230919.05,267762.19,258429.61,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H39H21000510008
MC,PETRIOLO,1104303600000940792020,MARCHE,Via dell'artigianato,Chiuso,H38I21001010008,Singolo Proprietario,RCR-CI-L0,233618.36,224037.48,224037.48,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H38I21001010008
MC,PETRIOLO,1104303600001333112021,MARCHE,VIA SANTARELLI,Aperto,H38I21003310008,Delegato,RCR-CI-RES,321806.85,389265.24,389265.24,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H38I21003310008
MC,PETRIOLO,1104303600000715782020,MARCHE,CORSO UMBERTO I°,Chiuso,H35C20000600008,,RCR-CI-L0,65002.47,58341.38,58341.38,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H35C20000600008
MC,PETRIOLO,1104303600000006122017,MARCHE,VIA DEI NOBILI,Chiuso,H37J18000460001,,RCR-CI-L0,28869.54,28762.25,28762.25,no,15.6459,1825,043036,https://www.opencup.gov.it/portale/it/web/opencup/home/progetto/-/cup/H37J18000460001
