cup,cig,oggetto_gara,data_pubblicazione_gara,tipo_scelta_contraente,ente,aggiudicatario,cf_aggiudicatario,importo_base_asta,importo_aggiudicazione
I38E18000340001,ZF42C527AB,"INDAGINI GEOGNOSTICHE, GEOFISICHE E PROVE DI LABORATORIO GEOTECNICO  NELL'AMBITO DEI LAVORI PRINCIPALI DI ADEGUAMENTO SISMICO DELLA SCUOLA REGIONALE DI FORMAZIONE/SUCCURSALE IPSIA SITA AD ASCOLI PICENO IN VIA CAGLIARI N. 15",2020-03-04,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,,,11115.4,
I38E18000350001,955961188D,LAVORI DI ADEGUAMENTO SISMICO DELL'ISTITUTO SUPERIORE D'ARTE 'O. LICINI' DI ASCOLI PICENO - FONDI O.S. 31/2021 E O.C.S.R. 126/2022,2023-02-14,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,SAITEC COMPANY SRL,01140600444,2809033.85,2244593.35
I38E18000350001,Z2F321DFAF,SERVIZIO DI VERIFICA DEL PROGETTO ESECUTIVO RELATIVO AI LAVORI DI ADEGUAMENTO SISMICO DEL LICEO ARTISTICO ?O.LICINI? DI ASCOLI PICENO (AP),2021-06-15,AFFIDAMENTO DIRETTO,,,,22872.78,
I38E18000350001,Z762C8B5E6,SERVIZIO DI PROGETTAZIONE STRUTTURALE ESECUTIVA PER LAVORI DI ADEGUAMENTO SISMICO DEL LICEO ARTISTICO ?O.LICINI? DI ASCOLI PICENO (AP),2020-03-26,AFFIDAMENTO DIRETTO,,,,37908.44,
I38E18000350001,ZC239EC52C,"LAVORI DI PREPARAZIONE CANTIERE E NUOVA DISPOSIZIONE AULE ? RINFORZO STRUTTURALE TRAVETTI AULA B4, NELL?AMBITO DEI LAVORI DI ADEGUAMENTO SISMICO DELL?ISTITUTO SUPERIORE D?ARTE ?O. LICINI? DI ASCOLI PICENO",2023-02-13,AFFIDAMENTO DIRETTO,,,,39613.54,
I38E18000350001,ZEA3CB92B1,"ORDINANZA SPECIALE N. 31 DEL 31/12/2021 - LAVORI DI COMPLETAMENTO DI PREPARAZIONE CANTIERE E NUOVA DISPOSIZIONE AULE ? RINFORZO STRUTTURALE TRAVETTI AULA B4, NELL?AMBITO DEI LAVORI DI ADEGUAMENTO SISMICO DELL?ISTITUTO SUPERIORE D?ARTE ?O. LICINI? DI ASCOLI PICENO",2023-10-05,AFFIDAMENTO DIRETTO,,,,8921.02,
I38E18000630001,B46189580E,"PROCEDURA NEGOZIATA, COME DISPOSTO DALL'ART. 50, COMMA 1, LETT. C) DEL D.LGS. 36/2023, DA AGGIUDICARE SULLA BASE DEL CRITERIO DEL PREZZO PIu00D9 BASSO AI SENSI DELL'ART. 50, COMMA 4 DEL MEDESIMO D.LGS. 36/2023, PER L'AFFIDAMENTO DI: O.C.S.R. 31/2021 - LAVORI DI MIGLIORAMENTO SISMICO DELL'AULA DIDATTICA E ABITAZIONE CUSTODE A SERVIZIO DELL'I.T.A. C. ULPIANI DI ASCOLI PICENO - CUP I38E18000630001 u2013 CIG",2024-11-21,PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE,,,,898268.86,759069.34
I38E18000630001,B5CD9694EB,VERIFICA PREVENTIVA DELL'INTERESSE ARCHEOLOGICO IN MERITO ALL'INTERVENTO DI MIGLIORAMENTO SISMICO DELL'AULA DIDATTICA E ABITAZIONE CUSTODE A SERVIZIO DELL'ISTITUTO AGRARIO C.ULPIANI DI ASCOLI PICENO (AP),2025-02-25,AFFIDAMENTO DIRETTO,,ARCHEOLOGIC S.N.C.DI ANTOGNOZZI MARCO E SPERANZA LUCA,02060090442,4950.0,4950.0
I38E18000630001,B863515E0E,SERVIZIO PER APPROFONDIMENTO DELLE INDAGINI STRATIGRAFICHE RELATIVO AI LAVORI DI MIGLIORAMENTO SISMICO DELL'AULA DIDATTICA E ABITAZIONE CUSTODE A SERVIZIO DELL'ISTITUTO AGRARIO CELSO ULPIANI DI ASCOLI PICENO,2025-09-25,AFFIDAMENTO DIRETTO,,ARCHEOLOGIC S.N.C.DI ANTOGNOZZI MARCO E SPERANZA LUCA,02060090442,4700.0,4700.0
I38E18000630001,Z272E570AC,SERVIZIO DI PROGETTAZIONE STRUTTURALE ESECUTIVA PER LAVORI DI MIGLIORAMENTO SISMICO DELL?AULA DIDATTICA E ABITAZIONE CUSTODE A SERVIZIO DELL?ISTITUTO TECNICO AGRARIO ?C.ULPIANI? DI ASCOLI PICENO (AP,2020-09-17,AFFIDAMENTO DIRETTO,,,,33783.98,
I38E18000630001,ZA23BBD430,"O.C.S.R. 31/2021 - LAVORI DI MIGLIORAMENTO SISMICO DELL?AULA DIDATTICA E ABITAZIONE CUSTODE A SERVIZIO DELL?I.T.A. ?C. ULPIANI? DI ASCOLI PICENO - AFFIDAMENTO DEI SERVIZI TECNICI SUPPLEMENTARI AL SERVIZIO DI REDAZIONE DELLA PROGETTAZIONE STRUTTURALE ESECUTIVA AI SENSI DELL?ART. 106, COMMA 1, LETT. B) DEL D.LGS. 50/2016",2023-06-29,AFFIDAMENTO DIRETTO,,,,15560.0,
I39F19000200002,Z002A67B05,O.C.S.R. 48/2018 ? INTERVENTO ?MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO AL VOLO NOTTURNO DELL?ELISUPERFICIE IN COMUNE DI ASCOLI PICENO?,2019-10-29,AFFIDAMENTO DIRETTO,,,,39944.41,
I39F19000200002,Z102E69970,LAVORI IN ECONOMIA NELL?AMBITO DELL?APPALTO: ?MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO AL VOLO NOTTURNO DELL?ELISUPERFICIE IN COMUNE DI ASCOLI PICENO?,2020-09-22,AFFIDAMENTO DIRETTO,,,,4240.0,
I39F19000200002,Z582DF3CC6,FORNITURA E POSA IN OPERA DI LAMPADE SEGNALAZIONE OSTACOLO NELL'AMBITO DELL'APPALTO: ?MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO AL VOLO NOTTURNO DELL?ELISUPERFICIE IN COMUNE DI ASCOLI PICENO?,2020-08-10,AFFIDAMENTO DIRETTO,,,,2500.0,
I39F19000200002,Z8B2C90322,LAVORI IN ECONOMIA NELL'AMBITO DELL'APPALTO: MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO AL VOLO NOTTURNO DELL'ELISUPERFICIE IN COMUNE DI ASCOLI PICENO,2020-03-30,AFFIDAMENTO DIRETTO,,,,1454.28,
I39F19000200002,Z9D2C90315,LAVORI IN ECONOMIA NELL'AMBITO DELL'APPALTO: MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO AL VOLO NOTTURNO DELL'ELISUPERFICIE IN COMUNE DI ASCOLI PICENO,2020-03-30,AFFIDAMENTO DIRETTO,,,,1426.29,
I39F19000200002,ZC42C3111F,LAVORI IN ECONOMIA NELL'AMBITO DELL'APPALTO: MANUTENZIONE STRAORDINARIA ED ADEGUAMENTO AL VOLO NOTTURNO DELL?ELISUPERFICIE IN COMUNE DI ASCOLI PICENO?,2020-02-24,AFFIDAMENTO DIRETTO,,,,13976.8,
I41E21000020001,973623534B,"REDAZIONE DELLA RELAZIONE GEOLOGICA, DELLA PROGETTAZIONE DEFINITIVA ED ESECUTIVA, DEL COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE, COMPRESA L'ESECUZIONE DI INDAGINI GEOLOGICHE E SULLE STRUTTURE",2023-03-27,AFFIDAMENTO DIRETTO,,,,45252.25,
I41E21000020001,B0961E8F43,REDAZIONE RELAZIONE VEGETAZIONALE PER L'INTERVENTO DI MESSA IN SICUREZZA DELLA STRADA BORGO VELINO - MONTE NURIA,2024-02-28,AFFIDAMENTO DIRETTO,,PELAGALLI FIGORILLI ALESSIO,****************,3000.0,0.0
I41E22000090001,B096415AEB,REDAZIONE RELAZIONE VEGETAZIONALE PER L'INTERVENTO DI MESSA IN SICUREZZA IDRAULICA DEL FOSSO CAPRIGLIA II LOTTO,2024-02-28,AFFIDAMENTO DIRETTO,,BATTISTI CIRO,****************,3000.0,3000.0
I41E22000090001,ZAC3A88661,PROGETTAZIONE DELLA SISTEMAZIONE IDRAULICA DEL FOSSO CAPRIGLIA - LOTTO II,2023-03-24,AFFIDAMENTO DIRETTO,,,,27128.28,
I41J19000010002,B637EA07F6,SUPPORTO AL RUP PER LA VERIFICA E VALIDAZIONE DI PROGETTI D'INGEGNERIA E ARCHITETTURA SECONDO L'ART. 42 DEL D.LGS. N. 36/2023 CENTRALINA EX MULINO,2025-03-26,AFFIDAMENTO DIRETTO,,DONATI MARCO,****************,1740.0,1740.0
I41J19000010002,B9D4C135C3,AFFIDAMENTO DEL SERVIZIO TECNICO DI ARCHITETTURA E INGEGNERIA DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN ESECUZIONE DEI LAVORI RELATIVI ALL'INTERVENTO DI RICOSTRUZIONE DELL'EDIFICIO CENTRALINA IDROELETTRICA EX MULINO.,2025-12-31,AFFIDAMENTO DIRETTO,,,,10388.9,10388.9
I41J19000010002,BAC26ECB4D,"LAVORI RELATIVI ALL'INTERVENTO DI RICOSTRUZIONE DELL'EDIFICIO CENTRALINA IDROELETTRICA EX MULINO (ID OPERA, OOPP_F1_2021_LAZ_258) DANNEGGIATO A SEGUITO DEGLI EVENTI SISMICI SUCCEDUTISI A FAR DATA DAL 24 AGOSTO 2016. AFFIDAMENTO DIRETTO, PREVIA RICHIESTA D'OFFERTA, AI SENSI DELL'ARTICOLO 50 COMMA 1 DEL D. LGS. 36/2023 E S.M.I. COME DEROGATO DALL'ARTICOLO 1 COMMA 2BIS DELL'ORDINANZA SPECIALE N. 49 DEL 26.07.2023 DEL COMMISSARIO STRAORDINARIO DEL GOVERNO ALLA RICOSTRUZIONE (SISMA 2016) INTRODOTTO DALL'ARTICOLO 2 COMMA 1 LETT. B) DELL'ORDINANZA SPECIALE N. 91 DEL 27.12.2024 RELATIVA AGLI INTERVENTI FINANZIATI, TRA L'ALTRO, CON L'ORDINANZA N. 129/2022.",2026-03-10,PROCEDURA RISTRETTA,,,,168830.05,168830.05
I41J19000010002,Z4A3A88670,PROGETTAZIONE DELLA RICOSTRUZIONE CENTRALINA EX MULINO,2023-03-24,AFFIDAMENTO DIRETTO,,,,18280.24,
I42C21000340001,990737507E,"EVENTI SISMICI 2016 - O.C.S.R. N. 137/2023 - IDENTIFICATIVO OPERA N. 283 - OO.PP._F1_2021_MAR_0238 - ALL. A1 ORD. N. 137 DEL 29.03.2023 - PROCEDURA APERTA PER L'AFFIDAMENTO DEI SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE ESECUTIVA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE NONCHE' L'EVENTUALE AFFIDAMENTO DELLE ATTIVITA' DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE RELATIVI AI LAVORI DI 'MIGLIORAMENTO SISMICO DELL'EDIFICIO DENOMINATO EX FONDERIA SITO IN LOC. COLLE SAN PIETRO PER ATTIVITA' SOCIO CULTURALI'",2023-06-26,PROCEDURA APERTA,,,,196830.51,
I42C21000340001,A02B7B4D94,"SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE DI FATTIBILITu00C0 TECNICA ED ECONOMICA, ESECUTIVA, RELAZIONE GEOLOGICA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE CON RISERVA DI AFFIDAMENTO DELLE ATTIVITu00C0 DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE RELATIVI ALL'INTERVENTO DI 'MIGLIORAMENTO SISMICO DELL'EDIFICIO DENOMINATO EX FONDERIA SITO IN LOC. COLLE SAN PIETRO PER ATTIVITA' SOCIO CULTURALI - IDENTIFICATIVO OPERA N. 283 - OO.PP._F1_2021_MAR_0238 - ALL. A1 ORD. N. 137 DEL 29.03.2023'",2023-12-04,PROCEDURA APERTA,,CATANZARO GIUSEPPE PIO,****************,367078.09,173224.15
I42C21000340001,B6ADCD2199,MEMBRO PER COSTITUZIONE COMMISSIONE GIUDICATRICE PROCEDURA APERTA TELEMATICA AFFIDAMENTO SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA INTERVENTO DI MIGLIORAMENTO SISMICO EDIFICO EX FONDERIA SITO IN LOC.COLLE SAN PIETRO PER ATTIVITA' SOCIO CULTURALI-ID.OPERA 283- 00.PP_F1_2021_MAR_0238- ALL.A1 ORD. N.137 DEL 29.03.2023-CUP I42C21000340001,2025-04-30,AFFIDAMENTO DIRETTO,,VILLANO DOMENICO,****************,500.0,500.0
I42C21000340001,B78FDC2C25,AFFIDAMENTO DEI SERVIZI DI REALIZZAZIONE INDAGINI GEOLOGICHE E STRUTTURALI IN MERITO ALLINTERVENTO DI MIGLIORAMENTO SISMICO DELLEDIFICIO DENOMINATO EX FONDERIA SITO IN LOC. COLLE SAN PIETRO PER ATTIVITA SOCIO CULTURALI SISMA 2016 - O.C.S.R. N. 137 DEL 29.03.2023,1900-01-01,AFFIDAMENTO DIRETTO,,,,88473.49,
I42C21000340001,BB6684B1A7,AFFIDAMENTO DEI SERVIZI DI REALIZZAZIONE INDAGINI GEOLOGICHE E STRUTTURALI IN MERITO ALLINTERVENTO DI MIGLIORAMENTO SISMICO DELLEDIFICIO DENOMINATO EX FONDERIA SITO IN LOC. COLLE SAN PIETRO PER ATTIVITA SOCIO CULTURALI SISMA 2016 - O.C.S.R. N. 137 DEL 29.03.2023,2026-04-27,AFFIDAMENTO DIRETTO,,,,53971.26,53971.26
I42C21000350001,99092625B0,"EVENTI SISMICI 2016 - O.C.S.R. N. 137/2023 - IDENTIFICATIVO OPERA N. 637 - OOPP_F1_2021_MAR_0239 - ALL. B ORD. N. 137 DEL 29.03.2023 - COMUNE DI FIUMINATA - PROCEDURA APERTA PER L'AFFIDAMENTO DEI SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE ESECUTIVA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE NONCHE' L'EVENTUALE AFFIDAMENTO DELLE ATTIVITA' DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE RELATIVI AI LAVORI DI 'RESTAURO LOCULI DANNEGGIATI, RIPRISTINO/MANUTENZIONE VIABILITA' E RESTAURO CHIESA ANNESSA AL CIMITERO'",2023-06-26,PROCEDURA APERTA,,MANCINI MICHELE MARIA,****************,177363.06,105797.07
I42C21000350001,B69B0F4C47,SERVIZI STRATIGRAFICI E ANALISI DELLE MALTE PRESSO LA CHIESA ANNESSA AL CIMITERO DI FIUMINATA,2025-04-23,AFFIDAMENTO DIRETTO,,ALLEGRINI ANGELA,****************,1361.95,1361.95
I42C21000350001,BA029D490E,"CUC P/C COMUNE DI FIUMINATA: PROCEDURA TELEMATICA APERTA ACCELERATA PER L'AFFIDAMENTO DEI LAVORI DI RESTAURO LOCULI DANNEGGIATI, RIPRISTINO/MANUTENZIONE VIABILITA E RESTAURO CHIESA ANNESSA AL CIMITERO EVENTI SISMICI 2016 IDENTIFICATIVO OPERA N. 637 -OOPP_F1_2021_MAR_0239 - ALL. B ORD. N. 137 DEL 29.03.2023",2026-01-20,PROCEDURA APERTA,,,,1619040.34,1297223.15
I42C21000350001,Z283D1F5CA,"EVENTI SISMICI 2016 ? IDENTIFICATIVO OPERA N. 637 - OOPP_F1_2021_MAR_0239 - ALL. B ORD. N. 137 DEL 29.03.2023 ? COMUNE DI FIUMINATA (MC) ? AFFIDAMENTO LAVORI DI REALIZZAZIONE INDAGINI GEOLOGICHE RELATIVE AI LAVORI DI ?RESTAURO LOCULI DANNEGGIATI, RIPRISTINO/MANUTENZIONE VIABILITA? E RESTAURO CHIESA ANNESSA AL CIMITERO?",2023-11-03,AFFIDAMENTO DIRETTO,,,,4276.62,
I42C21000350001,Z5C3D1515C,"LAVORI DI REALIZZAZIONE INDAGINI STRUTTURALI IN MERITO ALLE OPERE DI ?RESTAURO LOCULI DANNEGGIATI, RIPRISTINO/ MANUTENZIONE VIABILITA? E RESTAURO CHIESA ANNESSA AL CIMITERO?.",2023-10-31,AFFIDAMENTO DIRETTO,,,,9203.03,
I42C21000350001,Z623C53D99,"AFFIDAMENTO SERVIZI TECNICI DI REDAZIONE DELLA RELAZIONE GEOLOGICA E RISPOSTA SISMICA LOCALE RELATIVA AI LAVORI DI ?RESTAURO LOCULI DANNEGGIATI, RIPRISTINO/MANUTENZIONE VIABILITA? E RESTAURO CHIESA ANNESSA AL CIMITERO?.",2023-09-04,AFFIDAMENTO DIRETTO,,,,14972.44,
I42C21000410001,B9828A1B90,"LAVORI RELATIVI ALL'INTERVENTO LOCALE PER IL RIPRISTINO DELLA CONTINUITu00C0 STRUTTURALE DEL NINFEO DEI FLAVI, LOCALIZZATO NELL'AREA DEI GIARDINI PUBBLICI DI VIALE ALDO MORO.",2025-12-11,AFFIDAMENTO DIRETTO,,,,24255.64,24255.64
I42C21000410001,Z9A3A8866E,PROGETTAZIONE RIPARAZIONE DANNI SISMA NINFEO DEI FLAVI,2023-03-24,AFFIDAMENTO DIRETTO,,,,5637.73,
I42C21000430001,B9F5F450F7,AFFIDAMENTO DEL SERVIZIO DI SUPPORTO AL RUP PER LA VALIDAZIONE DEL PROGETTO ESECUTIVO DEI LAVORI DI MIGLIORAMENTO SISMICO DELLE STRUTTURE DI SOSTEGNO E CONSOLIDAMENTO VERSANTI DELLA STRADA BORGO VELINO - COLLERINALDO,2026-01-14,AFFIDAMENTO DIRETTO,,DONATI MARCO,****************,3500.0,3500.0
I42C21000430001,Z883A8867B,PROGETTAZIONE PER LA MESSA IN SICUREZZA DEI MURI DI SOSTEGNO DELLA STRADA COMUNALE BORGO VELINO - COLLERINALDO,2023-03-24,AFFIDAMENTO DIRETTO,,,,23581.54,
I43B20000060001,831302908D,"AFFIDAMENTO DEI SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE PRELIMINARE, DEFINITIVA ED ESECUTIVA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE NONCHE' L'EVENTUALE AFFIDAMENTO DELLE ATTIVITA' DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE RELATIVI AI LAVORI DI 'ADEGUAMENTO SISIMICO DELLA SEDE COMUNALE - SISMA 2016'",2020-07-08,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,ROGATA MASSIMILIANO,****************,199631.1,75620.26
I43B20000060001,B61DBA3563,C.U.C. P/C COMUNE DI FIUMINATA: PROCEDURA TELEMATICA APERTA ACCELERATA PER L'AFFIDAMENTO DEI LAVORI DENOMINATI ADEGUAMENTO SISMICO DELLA SEDE COMUNALE SISMA 2016 IDENTIFICATIVO ORD. N. 544 ID SISMAPP N. 62 - CUP: I43B20000060001 - O.C.S.R. N. 109/2020 E S.M.I. (EX N. 37/2017),2025-03-20,PROCEDURA APERTA,,,,1234406.94,991861.23
I43B20000060001,B92176EDFB,EVENTI SISMICI 2016 O.C.S.R. N. 37 DEL 08/09/2017 E S.M.I. - LAVORI DI MIGLIORAMENTO/ADEGUAMENTO SISIMICO DELLA SEDE COMUNALE SISMA 2016 ID. 62 CUP: I43B20000060001 - INCARICO PER APPRONTAMENTO CANTIERE,2025-11-18,AFFIDAMENTO DIRETTO,,,,20640.0,20640.0
I43B20000060001,B927C6D636,EVENTI SISMICI 2016 O.C.S.R. N. 37 DEL 08/09/2017 E S.M.I. - LAVORI DI MIGLIORAMENTO/ADEGUAMENTO SISIMICO DELLA SEDE COMUNALE SISMA 2016 ID. 62 CUP: I43B20000060001 - INCARICO PER ADEGUAMENTO BARRIERE ARCHITETTONICHE SEDE COMUNALE PROVVISORIA.,2025-11-19,AFFIDAMENTO DIRETTO,,,,18200.0,18200.0
I43B20000060001,B92C0B6FFA,u2013 INCARICO PER ADEGUAMENTO LINEE TELEFONICHE SEDE COMUNALE PROVVISORIA.O.C.S.R. N. 37 DEL 08/09/2017 E S.M.I. - LAVORI DI MIGLIORAMENTO/ADEGUAMENTO SISIMICO DELLA SEDE COMUNALE u2013 SISMA 2016 u2013 ID. 62 u2013 CUP: I43B20000060001,2025-11-19,AFFIDAMENTO DIRETTO,,,,1829.8,
I43B20000060001,B98D4D787C,EVENTI SISMICI 2016 O.C.S.R. N. 37 DEL 08/09/2017 E S.M.I. - LAVORI DI MIGLIORAMENTO/ADEGUAMENTO SISIMICO DELLA SEDE COMUNALE SISMA 2016 ID. 62 - INCARICO PER REALIZZAZIONE RETE INFORMATICA CON ADEGUAMENTO DELLA LINEA INTERNET,2025-12-12,AFFIDAMENTO DIRETTO,,,,12983.6,12983.6
I43B20000060001,Z2030E0F99,"AFFIDAMENTO DEI LAVORI DI REALIZZAZIONE INDAGINI GEOLOGICHE, E STRUTTURALI IN MERITO ALL?INTERVENTO DI ?ADEGUAMENTO SISMICO DELLA SEDE COMUNALE ? SISMA 2016? ? ID N. 62",2021-03-04,AFFIDAMENTO DIRETTO,,,,24294.07,
I43B20000060001,ZDB2D61577,AFFIDAMENTO SERVIZI TECNICI DI REDAZIONE DELLA RELAZIONE GEOLOGICA E RISPOSTA SISMICA LOCALE IN MERITO ALLA PREDISPOSIZIONE DEL PROGETTO PRELIMINARE DEFINITIVO ED ESECUTIVO DEI LAVORI DI ?ADEGUAMENTO SISIMICO DELLA SEDE COMUNALE ? SISMA 2016? ? ID.62,2020-06-19,AFFIDAMENTO DIRETTO,,,,15673.12,
I43B20000130001,98803724E8,O.C.S.R. N. 86 DEL 26.06.2020 E S.M.I. - PROCEDURA DI AFFIDAMENTO DIRETTO LAVORI DI MIGLIORAMENTO SISMICO DELL'EX EDIFICIO SCOLASTICO IN FRAZIONE CASENOVE' - ID: 1785,2023-06-15,AFFIDAMENTO DIRETTO,,EDIL BUSA S.R.L.,01475590434,123513.78,123502.42
I43B20000130001,B94DBFC5C1,EVENTI SISMICI 2016 u2013 O.C.S.R. N. 109/2020 (EX. O.C.S.R. N. 86) u2013 LAVORI DI MIGLIORAMENTO SISMICO EX EDIFICIO SCOLASTICO IN FRAZIONE CASENOVE - ID 1785 u2013 INCARICO PER ACCATASTAMENTO FABBRICATO - CUP: I43B20000130001,2025-11-28,AFFIDAMENTO DIRETTO,,DEL BALZO RUITI FILIPPO,01730840434,924.0,924.0
I43B20000130001,Z882F90676,"AFFIDAMENTO SERVIZI TECNICI DI INGEGNERIA E ARCHITETTTURA (PROGETTAZIONE, D.L., CSP, CSE, RELATIVI AI LAVORI DI MIGLIORAMENTO SISMICO EX EDIFICIO SOLASTICO CASENOVE - SISMA 2016",2020-12-03,AFFIDAMENTO DIRETTO,,,,20459.59,
I43B20000130001,ZB631AC506,AFFIDAMENTO REALIZZAZIONE INDAGINI STRUTTURALI EX SCUOLA CASENOVE SISMA 2016,2021-05-11,AFFIDAMENTO DIRETTO,,,,1500.0,
I43B20000130001,ZF8302026F,AFFIDAMENTO DEI SERVIZI TECNICI INERENTI LA REDAZIONE DELLA RELAZIONE GEOLOGICA E INDAGINI GEOLOGICHE RELATIVA AI LAVORI DI MIGLIORAMENTO SISMICO DELL'EX EDIFICIO SCOLASTICO IN FRAZIONE CASENOVE - SISMA 2016?,2021-01-11,AFFIDAMENTO DIRETTO,,,,2986.4,
I43B20000140001,854580093F,"PROCEDURA DI AFFIDAMENTO DEI SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE DEFINITIVA ED ESECUTIVA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE, NONCHÉ L'EVENTUALE AFFIDAMENTO DELLE ATTIVITÀ DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE RELATIVI AL LAVORI DI MIGLIORAMENTO SISMICO DELL'EX EDIFICIO SCOLASTICO IN FRAZIONE SPINDOLI - SISMA 2016' - ID:1805",2020-12-01,AFFIDAMENTO DIRETTO,,COSTANTINI CARLO,****************,64025.1,47783.88
I43B20000140001,977982788B,EVENTI SISMICI 2016 - O.C.S.R. N. 109/2020 (EX. O.C.S.R. N. 86) - LAVORI DI 'MIGLIORAMENTO SISMICO EX EDIFICIO SCOLASTICO LOC. SPINDOLI' - ID SISMAPP 1805 - CUP: I43B20000140001 E LAVORI DI 'REALIZZAZIONE DI DUE NUOVI ALLOGGI ALL'INTERNO DEL FABBRICATO DENOMINATO EX. SCUOLA DI SPINDOLI' - D.D.P.F. REGIONE MARCHE N. 25/UPT DEL 12.5.2021 E S.M.I. (DELIBERA CIPE N. 127-2017) - CUP: I49J21001310001,2023-04-28,PROCEDURA NEGOZIATA PER AFFIDAMENTI SOTTO SOGLIA,,ARMONICO ANTONIO,****************,713522.67,565913.9
I43B20000140001,BB8B5D30C7,ALLACCIO GAS APPARTAMENTI EX SCUOLA SPINDOLI,2026-05-06,AFFIDAMENTO DIRETTO,,,,976.0,4900.0
I43B20000140001,BC5C7DAB6B,INCARICO PER ACCATASTAMENTO FABBRICATO EX EDIFICIO SCOLASTICO LOC. SPINDOLI.,2026-07-10,AFFIDAMENTO DIRETTO,,,,500.0,500.0
I43B20000140001,Z3A302042B,AFFIDAMENTO DEI SERVIZI TECNICI INERENTI LA REDAZIONE DELLA RELAZIONE GEOLOGICA RELATIVA AI LAVORI DI MIGLIORAMENTO SISMICO DELL'EX EDIFICIO SCOLASTICO IN FRAZIONE SPINDOLI - SISMA 2016?,2021-01-11,AFFIDAMENTO DIRETTO,,,,4421.77,
I43B20000140001,Z653A9C195,AFFIDAMENTO DIRETTO DEI SERVIZI DI ARCHITETTURA E INGEGNERIA DI COLLAUDATORE - LAVORI DI ?MIGLIORAMENTO SISMICO EX EDIFICIO SCOLASTICO LOC. SPINDOLI?,2023-03-30,AFFIDAMENTO DIRETTO,,,,2444.0,
I43B20000140001,Z69314EBAF,AFFIDAMENTO DEI LAVORI DI REALIZZAZIONE INDAGINI GEOLOGICHE IN MERITO AI LAVORI DI MIGLIORAMENTO SISMICO EX SCUOLA SPINDOLI ? SISMA 2016? ? ID N. 1805,2021-04-10,AFFIDAMENTO DIRETTO,,,,3929.8,
I43B20000140001,Z9231AC61B,AFFIDAMENTO DEI LAVORI DI REALIZZAZIONE INDAGINI STRUTTURALI IN MERITO AI LAVORI DI MIGLIORAMENTO SISMICO EX SCUOLA SPINDOLI ? SISMA 2016? ? ID N. 1805,2021-05-11,AFFIDAMENTO DIRETTO,,,,3900.0,
I43B20000150001,8545730F79,"PROCEDURA DI AFFIDAMENTO DEI SERVIZI TECNICI DI ARCHITETTURA E INGEGNERIA PER LA PROGETTAZIONE DEFINITIVA ED ESECUTIVA, COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE, NONCHu00C9 L'EVENTUALE AFFIDAMENTO DELLE ATTIVITu00C0 DI DIREZIONE DEI LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE DI ESECUZIONE RELATIVI AL LAVORI DI MIGLIORAMENTO SISMICO DELL'EX EDIFICIO SCOLASTICO IN FRAZIONE FONTE DI BRESCIA - SISMA 2016' - ID 2766",2020-11-30,AFFIDAMENTO DIRETTO,,LORENZETTI ALFREDO,****************,48034.9,40349.32
