Struttura - Comune,Struttura - Indirizzo,Struttura -Civico,Struttura - Destinazione,Condizione materiale,Stato conservazione,Tipo supporto,Superfice esposta,Quantità KG,Quantità m2,Quantità m3
LAINATE,VIA PASUBIO,4,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","11,5",,"11,5",
LAINATE,VIA MONTE NEVOSO,25,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","13,75",,"13,75",
LAINATE,VIA MONTE GRAPPA,73,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,30,
LAINATE,VIA DELLE ORTENSIE,51,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",81,1040,,
LAINATE,VIA TAGLIAMENTO,3,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,300,,
LAINATE,VIA REPUBBLICA,25,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,750,,
LAINATE,VIA MANZONI,4,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,61,
LAINATE,VIA WEILL WEISS,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",100,1500,,
LAINATE,VIA PRIMA STRADA,9,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,
LAINATE,VIA FRIULI,32,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,
LAINATE,VIA FRIULI,32,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,,
LAINATE,VIA FRIULI,26,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1000,,1000,
LAINATE,VIA LABRIOLA,11/A,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,90,,
LAINATE,VIA TURATI,10/A,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,600,,
LAINATE,VIA TURATI,10/C,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,90,,
LAINATE,VIA TOSCANINI,19,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",232,,232,
LAINATE,VIA BARBAIANA,17,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,600,,
LAINATE,VIA MONTE GRAPPA,91/F,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",12,,12,
LAINATE,VIA PETRARCA,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",300,4000,,
LAINATE,VIA DELLE MAGNOLIE,6,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",109,1635,,
LAINATE,VIA REDIPUGLIA,1,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,45,
LAINATE,VIA CURIEL,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,50,
LAINATE,VIA PER NERVIANO,31,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,500,
LAINATE,VIA SAN VITTORE,4,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",80,1200,,
LAINATE,VIA FRATELLI BANDIERA,18,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,25,
LAINATE,VIA DELLE PRIMULE,22,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",102,1530,,
LAINATE,VIA ANIENE,3,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",150,2250,,
LAINATE,VIA BIXIO,33,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,100,
LAINATE,VIA PELLICO,19,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",60,900,,
LAINATE,VIA SANGRO,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,600,,
LAINATE,VIA RE UMBERTO,80,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,700,,
LAINATE,VIA DELLA REPUBBLICA,48,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",6,80,,
LAINATE,VIA VERGA,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,6500,
LAINATE,VIA DELLE ORTENSIE,9,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,40,
LAINATE,VIA DELLE ORTENSIE,,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,35,
LAINATE,VICOLO BREMBO,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,10,
LAINATE,VIA TIGLI,16,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",105,1575,,
LAINATE,VIA BRIANZA,7,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",54,310,,
LAINATE,VIA GROSSI,3,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,110,
LAINATE,VIA DELLE PRIMULE,15,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",102,,,
LAINATE,VIA DELLE PRIMULE,13,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",102,,,
LAINATE,VIA BRIANZA,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,30,
LAINATE,VIA DELLA PACE,78,ABITAZIONE,FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,30,,
LAINATE,VIA BOCCACCIO,4,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,35,
LAINATE,VIA PAGLIERA,8,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,15,
LAINATE,VIA SANSOVINO,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",16,200,,
LAINATE,VIALE ITALIA,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,2500,
LAINATE,VIA MENGATO,23,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,50,
LAINATE,VIA CARNIA,18,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,550,,
LAINATE,VIA MASCAGNI,29,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,2900,
LAINATE,VIA DE AMICIS,52,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",29,,29,
LAINATE,VIA DE AMICIS,54,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",38,,38,
LAINATE,VIA SAN GALLO,5,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",181,2900,,
LAINATE,VIA GILARDI,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,50,
LAINATE,VIA MILANO,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,90,
LAINATE,VIA GROSSI,4,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,15,
LAINATE,VIA MASCAGNI,10,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",100,1600,,
LAINATE,VIA SANTA VIRGINIA,25,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,35,
LAINATE,VIA GROSSI,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","37,5",560,,
LAINATE,VIA BOCCACCIO,2,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",36,468,,
LAINATE,"VIA BELLINI, VIA MENGATO 22-L,GO ALPINI-VIA ISONZO-VIA",*******,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",610,9100,,
LAINATE,VIA VILLORESI,15,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,45,
LAINATE,VICOLO TAGLIAMENTO,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,,200,
LAINATE,VIA ADIGE,38,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",17,,17,
LAINATE,VIA FRATELLI BANDIERA,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",25,325,,
LAINATE,VIA TOSCANA,18,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,600,,
LAINATE,VIA RHO,62,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",75,,,"1,5"
LAINATE,VIA PAGLIERA,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,900,,
LAINATE,VICOLO MONTE NERO + VIA MONTE ROSA 5,4,"ABITAZIONE, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,3000,,
LAINATE,VIA MONTE ROSA,3,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",200,3000,,
LAINATE,VIA FRATELLI BANDIERA,2,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,520,,
LAINATE,VIA CARLO PORTA,3,ABITAZIONE,,,,,,,
LAINATE,VIA CLERICI,10,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",40,,40,
LAINATE,VIA DE AMICIS,70,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,,20,
LAINATE,VIA TREVES,16,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",12,,12,
LAINATE,VIA GRAMSCI,36,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",80,1000,,
LAINATE,VIA ROMA,63,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,40,
LAINATE,VIA PELLICO,15,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",15,300,,
LAINATE,VIA PELLICO,13,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",15,300,,
LAINATE,VIA BOCCACCIO,17,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",27,430,,
LAINATE,VIA SCIESA,22,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,300,,
LAINATE,VIA UMBERTO I,95/97,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1000,15000,,
LAINATE,VIA DELLE PRIMULE,25,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",90,1100,,
LAINATE,VIA MONTE ROSA,12,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",237,3555,,
LAINATE,VIA DEI GERANI,34,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",60,800,,
LAINATE,VICOLO DELLA CHIESA,10,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",100,1500,,
LAINATE,VIA MANZONI,39,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,2800,
LAINATE,VIA DELLE PRIMULE,19,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,113,
LAINATE,"VIA F,LLI BANDIERA",26,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,480,,
LAINATE,VIA CAGNOLA,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,250,,
LAINATE,VIA MENGATO,14,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",10,,10,
LAINATE,VICOLO MACHIAVELLI,1,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,50,
LAINATE,VIA MONTE GRAPPA,90,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,,50,
LAINATE,VIA DELLE PRIMULE,19,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,113,
LAINATE,"VIA F,LLI BANDIERA",26,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,480,,
LAINATE,VIA CAGNOLA,11,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",20,250,,
LAINATE,VIA MENGATO,14,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",10,,10,
LAINATE,VICOLO MACHIAVELLI,1,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,50,
LAINATE,VIA DEI GERANI,9,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",125,2000,,
LAINATE,VIA DEI GERANI,11,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",100,1600,,
LAINATE,VIA CORRIDONI,22,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,25,
LAINATE,VIA MACHIAVELLI,,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,9,
LAINATE,VIA MACHIAVELLI,1,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,9,
LAINATE,VIA DELLE MAGNOLIE,9,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,15,
LAINATE,VIA DEI GERANI,7,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,70,
LAINATE,VIA DEI GIGLI,22,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,55,
LAINATE,VIA DEI GIGLI,18,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,55,
LAINATE,VIA DEI GIGLI,28,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,55,
LAINATE,VIA DEI GIGLI,18,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,55,
LAINATE,VIA BOCCACCIO,,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,75,
LAINATE,VIA CURIEL,SNC,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,80,
LAINATE,VIA VARESE,18/20,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",220,3500,,
LAINATE,VIA DEI GERANI,26,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",100,1400,,
LAINATE,VIA ARNO,9,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,26,
LAINATE,VIA DELLE ORTENSIE,37,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",101,1515,,
LAINATE,VIA DELLE ORTENSIE,35,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)","107,5","1612,5",,
LAINATE,VIA DELLE MAGNOLIE,13,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,31,
LAINATE,VIA OGLIO,19/17,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,35,
LAINATE,VIA WEIL WEISS,7,"UFFICI, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",192,2688,,
LAINATE,VIA CARACCIOLO,13,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",450,5800,,
LAINATE,VIA MANARA,7,"ABITAZIONE, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",209,3135,,
LAINATE,VIA RISORGIMENTO,16,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",50,750,,
LAINATE,VIA CARACCIOLO,13,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",650,8500,,
LAINATE,VIA PUCCINI,25,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,1078,
LAINATE,VIA ADDA,2B,ALTRO,,,,,,,
LAINATE,VIA LAMARMORA,26,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",140,2700,,
LAINATE,VIA BOITO,,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",360,5500,,
LAINATE,VIA DE GASPERI,24,"UFFICI, ALTRO",NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,370,
LAINATE,VIA SAN FRANCESCO,5,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,250,,
LAINATE,VIA MASCAGNI,12,FABBRICA/AZIENDA,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",356,5400,,
LAINATE,VIA SICILIA,SN,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",350,5250,,
LAINATE,VIA SANTA VIRGINIA,29/31,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,200,
LAINATE,VIA CHIESA,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,450,,
LAINATE,VIA MILANO,12,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,100,
LAINATE,VIA MAGNOLIE,21,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,100,
LAINATE,VIA DELLE ORTENSIE,40,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,120,
LAINATE,VIA VARESE,9,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",,,950,
LAINATE,VIA PRIMA STRADA,11 A/B,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",1000,,1000,
LAINATE,VIA CURIEL,9,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",100,,100,
LAINATE,VIA UMBRIA,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",48,750,,
LAINATE,VIA CESARE CANTÙ,25,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,450,,
LAINATE,VIA MEDA,6,,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",45,765,,
LAINATE,VIA MONTE NEVOSO,6,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",30,,30,
LAINATE,VIA DELLE ORTENSIE,5,ABITAZIONE,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",85,,85,
LAINATE,VIA MOROSINI,7,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",10,150,,
LAINATE,VIA TANARO,,ALTRO,NON FRIABILE,DANNEGGIATO -10%,"PARETI O PANNELLI IN CEMENTO AMIANTO, CAMINI (ETERNIT)",8,120,,
