"tipo_id","tipo_label","n","titolo","data_pubblicazione","download_titolo","download_url"
"OS","ordinanze speciali","46","Ordinanza speciale n. 46 del 31 gennaio 2023, ex articolo 11, comma 2, del decreto legge 76 del 2020. “Modifiche ed integrazioni di ordinanze speciali”","31/01/2023","Ordinanza Speciale n. 46 del 31 gennaio 2023, registrata in data 20 febbraio 2023 al numero 545","https://sisma2016.gov.it/wp-content/uploads/2023/02/Ordinanza-speciale-n.-46-del-31-gennaio-2023-Modifica-OO.SS_signed.pdf"
"OS","ordinanze speciali","47","Ordinanza speciale n. 47 dell’11 aprile 2023, ex articolo 11, comma 2, del decreto legge 76 del 2020 “Modifica all'articolo 5 dell'Ordinanza Speciale n. 31 del 31 dicembre 2021""","11/04/2023","Ordinanza Speciale n. 47 dell'11 aprile 2023, registrata in data 18 maggio 2023 al numero 1446","https://sisma2016.gov.it/wp-content/uploads/2023/04/Ordinanza-speciale-n.-47-dell11-aprile-2023-Modifica-O.S.-31_signed.pdf"
"OS","ordinanze speciali","48","Ordinanza speciale n. 48 del 31 maggio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020 “Modifiche all’Ordinanza Speciale n. 15 del 15 luglio 2021 “Interventi di ricostruzione delle scuole del Comune di Montegiorgio”","01/06/2023","Ordinanza Speciale n. 48 del 31 maggio 2023, registrata in data 23 giugno al numero 1831","https://sisma2016.gov.it/wp-content/uploads/2023/06/Ord.-Speciale-n.-48-del-31-maggio-2023-Montegiorgio_signed.pdf"
"OS","ordinanze speciali","49","Ordinanza speciale n. 49 del 26 luglio 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Disposizioni urgenti per la semplificazione degli interventi in attuazione delle ordinanze n. 109 del 23 dicembre 2020, n. 129 del 13 dicembre 2022 e n. 137 del 29 marzo 2023”","26/07/2023","Ordinanza Speciale n. 49 del 26 luglio 2023, registrata in data 11 agosto 2023 al numero 2297","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Speciale-n.-49-Semplificazione_signed.pdf"
"OS","ordinanze speciali","50","Ordinanza speciale n. 50 del 26 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Interventi in Comune di Campotosto capoluogo e frazioni di Mascioni, Poggio Cancelli, Ortolano, Rio Fucino e Casa Isaia”.","26/07/2023","Ordinanza Speciale n. 50 del 26 luglio 2023, registrata in data 16 agosto 2023 al numero 2320","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Speciale-n.-50-del-26-luglio-2023-Campotosto_signed.pdf"
"OS","ordinanze speciali","51","Ordinanza speciale n. 51 del 26 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Interventi in Comune di Montereale, capoluogo e frazioni”.","26/07/2023","Ordinanza Speciale n. 51 del 26 luglio 2023, registrata in data 11 agosto 2023 al numero 2310","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Speciale-n.-51-del-26-luglio-2023-Montereale_signed-1.pdf"
"OS","ordinanze speciali","52","Ordinanza speciale n. 52 del 26 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Interventi in Comune di Cortino capoluogo e frazioni”.","26/07/2023","Ordinanza Speciale n. 52 del 26 luglio 2023, registrata in data 11 agosto 2023 al numero 2319","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Speciale-n.-52-del-26-luglio-2023-Cortino_signed.pdf"
"OS","ordinanze speciali","53","Ordinanza speciale n. 53 del 26 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Interventi in Comune di Torricella Sicura capoluogo e frazioni”.","26/07/2023","Ordinanza Speciale n. 53 del 26 luglio 2023, registrata in data 11 agosto 2023 al numero 2318","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Speciale-n.-53-del-26-luglio-2023-Torricella_signed.pdf"
"OS","ordinanze speciali","54","Ordinanza speciale n. 54 del 26 luglio 2023, ex articolo 11, comma 2, del decreto legge 76 del 2020, Modifiche all’Ordinanza speciale n. 6 del 6 maggio 2021, ‘Interventi di ricostruzione delle scuole e del Municipio del Comune di Teramo’, e all’Ordinanza n. 38 dell’8 settembre 2017, “Approvazione del primo piano di interventi sui beni del patrimonio artistico e culturale, compresi quelli sottoposti a tutela ai sensi del codice di cui al decreto legislativo 22 gennaio 2004, n. 42”","26/07/2023","Ordinanza Speciale n. 54 del 26 luglio 2023, registrata in data 11 agosto 2023 al numero 2306","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ordinanza-n.-54-del-26-luglio-2023-Mod.-38-17-e-6-21_signed.pdf"
"OS","ordinanze speciali","55","Ordinanza Speciale n. 55 del 27 luglio 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Programma Generale delle Cantierizzazioni del Comune di Camerino”","27/07/2023","Ordinanza Speciale n. 55 del 27 luglio 2023, registrata in data 11 agosto 2023 al numero 2317","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Spec.-n.-55-del-27-luglio-2023-Cantierizzazioni-Camerino_signed.pdf"
"OS","ordinanze speciali","56","Ordinanza speciale n. 56 del 27 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, “Modifiche all’Ordinanza speciale n. 42 del 31 dicembre 2022, recante “Disposizioni relative alla ricostruzione delle frazioni del Comune di Amatrice e disposizioni integrative dell’ordinanza n. 2 del 2021”, e all’Ordinanza n. 38 del 23 dicembre 2022, recante “Interventi di delocalizzazioni delle frazioni di Libertino, San Giovanni, Fonte del Campo ed alcuni edifici del capoluogo del comune di Accumoli”","27/07/2023","Ordinanza Speciale n. 56 del 27 luglio 2023, registrata in data 5 settembre 2023 al n. 2423","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Spec.-n.-56-del-27-luglio-2023-Mod.-42-e-38-2022_signed.pdf"
"OS","ordinanze speciali","57","Ordinanza speciale n. 57 del 27 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Integrazione e modifiche dell’Ordinanza speciale n. 4 del 6 maggio 2021, ex articolo 11, comma 2, del decreto legge 76 del 2020. Interventi in Comune di Camerino”.","27/07/2023","Ordinanza Speciale n. 57 del 27 luglio 2023, registrata in data 11 agosto al numero 2315","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Spec.-n.-57-del-27-luglio-2023-Camerino-Terna_signed.pdf"
"OS","ordinanze speciali","58","Ordinanza speciale n. 58 del 27 luglio 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020 Modifiche all’Ordinanza Speciale n. 41 del 30 dicembre 2022 “Interventi preordinati alla ricostruzione del Comune di Pioraco – Quartiere La Madonnetta”","27/07/2023","Ordinanza Speciale n. 58 del 27 luglio 2023, registrata in data 5 settembre 2023 al n. 2422","https://sisma2016.gov.it/wp-content/uploads/2023/07/Ord.-Spec.-n.-58-del-27-luglio-2023-La-Madonnetta_signed.pdf"
"OS","ordinanze speciali","59","Ordinanza speciale n. 59 del 13 novembre 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Interventi in Comune di Petriolo”.","13/11/2023","Ordinanza Speciale n. 59 del 13 novembre 2023, registrata in data 04 dicembre 2023 al numero 3130","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-Speciale-n.-59-del-13-novembre-2023-Petriolo_signed.pdf"
"OS","ordinanze speciali","60","Ordinanza speciale n. 60 del 13 novembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Disposizioni urgenti per consentire il completamento degli interventi previsti dalle Ordinanze n. 14 del 2017 e n. 18 del 2017”","13/11/2023","Ordinanza Speciale n. 60 del 13 novembre 2023, registrata in data 04 dicembre 2023 al numero 3125","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-Speciale-n.-60-del-13-novembre-2023-Mod.-OO.SS_.-14-e-18_signed.pdf"
"OS","ordinanze speciali","61","Ordinanza speciale n. 61 del 13 novembre 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Integrazione e modifiche dell’Ordinanza speciale n. 26 del 13 Agosto 2021, ex articolo 11, comma 2, del decreto legge 76 del 2020. Interventi in Comune di Visso”.","13/11/2023","Ordinanza Speciale n. 61 del 13 novembre 2023, registrata in data 04 dicembre 2023 al numero 3129","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-Speciale-n.-61-del-13-novembre-2023-Visso_signed.pdf"
"OS","ordinanze speciali","62","Ordinanza speciale n. 62 del 14 novembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche alle Ordinanze speciali n. 42 del 31 dicembre 2022, n. 43 del 31 dicembre 2022, n. 10 del 15 luglio 2021, n. 7 del 6 maggio 2021, n. 22 del 13 agosto 2021, n. 49 del 26 luglio 2023, n. 2 del 6 maggio 2021 e n. 14 del 15 luglio 2021”","14/11/2023","Ordinanza Speciale n. 62 del 14 novembre 2023, dichiarata immediatamente efficace","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-speciale-n.-62-del-14-novembre-2023-Mod.-OS_signed-1.pdf"
"OS","ordinanze speciali","63","Ordinanza Speciale n. 63 del 14 novembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Programma Generale di riqualificazione della cava sita nel comune di Posta”","14/11/2023","Ordinanza Speciale n. 63 del 14 novembre 2023, registrata in data 18 dicembre 2023 al numero 3310","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-Speciale-n.-63-del-14-novembre-2023-cava-di-Posta_signed.pdf"
"OS","ordinanze speciali","64","Ordinanza Speciale n. 64 del 28 novembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 Interventi di ricostruzione delle Frazioni di Ancarano e Nottoria in Comune di Norcia","28/11/2023","Ordinanza Speciale n. 64 del 28 novembre 2023, registrata in data 18 dicembre 2023 al numero 3311","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-Speciale-n.-64-del-28-novembre-2023-Ancarano_signed.pdf"
"OS","ordinanze speciali","65","Ordinanza speciale n. 65 del 28 novembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche alle Ordinanze speciali n. 11 del 15 luglio 2021, n. 17 del 15 luglio 2021, n. 37 del 2 novembre 2022, n. 39 del 23 dicembre 2022 e n. 4 del 6 maggio 2021”","28/11/2023","Ordinanza Speciale n. 65 del 28 novembre 2023, dichiarata immediatamente efficace","https://sisma2016.gov.it/wp-content/uploads/2023/11/Ordinanza-speciale-n.-65-del-28-novembre-2023-Accumoli-Preci-Norcia_signed.pdf"
"OS","ordinanze speciali","66","Ordinanza speciale n. 66 del 6 dicembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Interventi nella frazione di Borrano del comune di Civitella del Tronto”","07/12/2023","Ordinanza Speciale n. 66 del 06 dicembre 2023, registrata in data 27 dicembre 2023 al numero 3366","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-speciale-n.-66-del-6-dicembre-2023-Civitella-del-Tronto-fraz.-Borrano_signed.pdf"
"OS","ordinanze speciali","67","Ordinanza speciale n. 67 del 13 dicembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Interventi di riqualificazione dell’Istituto Sperimentale di Granicoltura “Nazzareno Strampelli” in comune di Rieti e approvazione del relativo schema di protocollo di intesa”","14/12/2023","Ordinanza Speciale n. 67 del 13 dicembre 2023, registrata in data 02 gennaio al numero 14","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-Speciale-n.-67-del-13-dicembre-2023-Strampelli_signed.pdf"
"OS","ordinanze speciali","68","Ordinanza speciale n. 68 del 21 dicembre 2023 ex articolo 11, comma 2, del decreto legge 76 del 2020, avente per oggetto “Interventi di ricostruzione dell’ex Monastero Corpus Domini in Comune di Macerata”.","21/12/2023","Ordinanza Speciale n. 68 del 21 dicembre 2023, registrata in data 25 gennaio 2024 al numero 239","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-Speciale-n.-68-del-21.12.2023-Erdis_signed.pdf"
"OS","ordinanze speciali","69","Ordinanza speciale n. 69 del 28 dicembre 2023 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche all’Ordinanza Speciale n. 27 del 14 ottobre 2021”","28/12/2023","Ordinanza Speciale n. 69 del 28 dicembre 2023, registrata in data 29 gennaio 2024 al numero 260","https://sisma2016.gov.it/wp-content/uploads/2023/12/Ordinanza-speciale-n.-69-del-28-dicembre-2023-Caserme_signed.pdf"
"OS","ordinanze speciali","70","Ordinanza speciale n. 70 del 15 febbraio 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche all’Ordinanza speciale n. 16 del 15 luglio 2021”","15/02/2024","Ordinanza Speciale n. 70 del 15 febbraio 2024, registrata in data 07 marzo 2024 al numero 701","https://sisma2016.gov.it/wp-content/uploads/2024/02/Ordinanza-Speciale-n.-70-del-15.02.2024-Mod.-O.S.-16-Ussita_signed.pdf"
"OS","ordinanze speciali","71","Ordinanza speciale n. 71 del 21 febbraio 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 Modifiche all’Ordinanza Speciale n. 31 del 31 dicembre 2021 recante “Programma Straordinario di Ricostruzione e definizione delle modalità di attuazione degli interventi finalizzati al recupero delle strutture scolastiche dei Comuni delle Regioni di Abruzzo, Lazio, Marche e Umbria” e modifica all’Ordinanza speciale n. 37 del 2 novembre 2022 recante “Disposizioni relative alla demolizione e rimozione delle macerie e agli interventi di cantierizzazione nei centri storici distrutti, Opere di urbanizzazione primaria del Piano attuativo di Ponzano di Civitella del Tronto, e altre disposizioni di modifica e integrazione delle ordinanze speciali”.","21/02/2024","Ordinanza Speciale n. 71 del 21 febbraio 2024, registrata in data 20 marzo 2024 al numero 777","https://sisma2016.gov.it/wp-content/uploads/2024/02/Ordinanza-Speciale-n.-71-del-21.02.2024-Mod-OOSS-31-e-37_signed.pdf"
"OS","ordinanze speciali","72","Ordinanza speciale n. 72 del 29 marzo 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche alle Ordinanze speciali n. 5 del 4 giugno 2021, n. 14 del 15 luglio 2021, n. 16 del 15 luglio 2021, n. 31 del 31 dicembre 2021, n. 34 del 20 maggio 2022 e all’ordinanza n. 137 del 29 marzo 2023”","29/03/2024","Ordinanza Speciale n. 72 del 29 marzo 2024, registrata in data 19 aprile 2024 al numero 1115","https://sisma2016.gov.it/wp-content/uploads/2024/03/Ordinanza-speciale-n.-72-del-29.03.2024-Mod.-OO.SS_.-5-14-16-31-34-O.-137_signed.pdf"
"OS","ordinanze speciali","73","Ordinanza speciale n. 73 del 29 marzo 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Interventi nel comune di Loro Piceno ex articolo 11, comma 2, del decreto-legge 76 del 2020”","29/03/2024","Ordinanza Speciale n. 73 del 29 marzo 2024, registrata in data 29 aprile 2024 al numero 1213","https://sisma2016.gov.it/wp-content/uploads/2024/03/Ordinanza-speciale-n.-73-del-29.03.2024-Loro-Piceno_signed.pdf"
"OS","ordinanze speciali","74","Ordinanza speciale n. 74 del 29 marzo 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Interventi nel comune di Belforte in Chienti ex articolo 11, comma 2, del decreto-legge 76 del 2020”","29/03/2024","Ordinanza Speciale n. 74 del 29 marzo 2024, registrata in data 19 aprile 2024 al numero 1114","https://sisma2016.gov.it/wp-content/uploads/2024/03/Ordinanza-speciale-n.-74-del-29-marzo-2024-Belforte-in-Chienti_signed.pdf"
"OS","ordinanze speciali","75","Ordinanza speciale n. 75 del 4 aprile 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Nuove disposizioni urgenti per la ricostruzione del Centro Storico di Arquata del Tronto. Modifiche e integrazioni alle Ordinanze Speciali n. 19 del 15 luglio 2021 e n. 40 del 30 dicembre 2022 e designazione Sub-Commissario”","24/04/2024","Ordinanza Speciale n. 75 del 04 aprile 2024, registrata in data 23 aprile 2024 al numero 1207","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-Speciale-n.-75-del-4.04.2024-Arquata_signed.pdf"
"OS","ordinanze speciali","76","Ordinanza speciale n. 76 del 23 aprile 2024, ex articolo 11, comma 2, del decreto legge 76 del 2020 “Modifiche all’Ordinanza speciale n. 33 del 21 febbraio 2022, ex articolo 11, comma 2, del decreto legge 76/2020. Interventi nel Comune Tolentino”.","23/04/2024","Ordinanza Speciale n. 76 del 23 aprile 2024, registrata in data 27 maggio al numero 1528","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-Speciale-n.-76-del-23.04.2024-Tolentino_signed.pdf"
"OS","ordinanze speciali","77","Ordinanza speciale n. 77 del 23 aprile 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Incremento prezzi di interventi di opere pubbliche. Modifiche Ordinanze Speciali n. 6 del 6 maggio 2021, n. 18 del 15 luglio 2021, n. 22 del 13 agosto 2021, n. 31 del 31 dicembre 2021 e n. 43 del 31 dicembre 2022”","23/04/2024","Ordinanza Speciale n. 77 del 23 aprile 2024, registrata in data 15 maggio 2024al numero 1466","https://sisma2016.gov.it/wp-content/uploads/2024/04/Ordinanza-Speciale-n.-77-del-23.04.2024-Incremento-prezzi_signed.pdf"
"OS","ordinanze speciali","78","Ordinanza speciale n. 78 del 13 maggio 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Procedure per la ricostruzione privata relative a interventi ricadenti in aree a rischio idrogeologico. Modifiche e integrazioni all’Ordinanza Speciale n. 23 del 13 agosto 2021”","13/05/2024","Ordinanza Speciale n. 78 del 13 maggio 2024, registrata in data 27 maggio 2024 al numero 1523","https://sisma2016.gov.it/wp-content/uploads/2024/05/Ordinanza-Speciale-n.-78-del-13.05.2024-Mod.-OS-23_signed.pdf"
"OS","ordinanze speciali","79","Ordinanza speciale n. 79 del 30 maggio 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Incremento prezzi e modifiche di interventi di opere pubbliche. Modifiche Ordinanze Speciali n. 3 del 6 maggio 2021 e n. 27 del 14 ottobre 2021. Modifica Allegati n. 1 e n. 2 Ordinanza Speciale n. 31 del 31 dicembre 2021”","30/05/2024","Ordinanza Speciale n. 79 del 30 maggio 2024, registrata in data 19 luglio 2024 al numero 1761","https://sisma2016.gov.it/wp-content/uploads/2024/05/Ordinanza-Speciale-n.-79-del-30.05.2024-Increm.-prezzi_signed.pdf"
"OS","ordinanze speciali","80","Ordinanza speciale n. 80 del 26 giugno 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Incremento prezzi e modifiche di interventi di opere pubbliche. Modifiche e disposizioni alle Ordinanze Speciali n. 31 del 31 dicembre 2021, n. 33 del 21 febbraio 2022 , n. 4 del 6 maggio 2021, n. 2 del 6 maggio 2021, n. 42 del 31 dicembre 2022, n. 27 del 14 ottobre 2021”","26/06/2024","Ordinanza Speciale n. 80 del 26 giugno 2024, registrata in data 05 agosto 2024 al numero 2158","https://sisma2016.gov.it/wp-content/uploads/2024/06/Ordinanza-Speciale-n.-80-del-26.06.2024-Mod.-OS-31-33-4-2-42-27_signed.pdf"
"OS","ordinanze speciali","81","Ordinanza speciale n. 81 del 27 giugno 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche e integrazioni all’Ordinanza Speciale n. 66 del 6 dicembre 2023”","27/06/2024","Ordinanza Speciale n. 81 del 27 giugno 2024, registrata in data 18 luglio 2024 al numero 2041","https://sisma2016.gov.it/wp-content/uploads/2024/06/Ordinanza-Speciale-n.-81-del-27.06.2024-Borrano_signed.pdf"
"OS","ordinanze speciali","82","Ordinanza speciale n. 82 del 27 giugno 2024 ex articolo 11, comma 2, del decreto-legge n. 76 del 2020. Interventi di ricostruzione nel Comune di Muccia","27/06/2024","Ordinanza Speciale n. 82 del 27 giugno 2024, registrata in data 19 luglio 2024 al numero 2043","https://sisma2016.gov.it/wp-content/uploads/2024/06/Ordinanza-Speciale-n.-82-del-27.06.2024-Muccia_signed.pdf"
"OS","ordinanze speciali","83","Ordinanza speciale n. 83 del 25 luglio 2024 ex articolo 11, comma 2, del decreto-legge 76 del 2020 “Interventi di ricostruzione nel Comune di Treia”","25/07/2024","Ordinanza Speciale n. 83 del 25 luglio 2024, registrata in data 21 agosto 2024 al numero 2318","https://sisma2016.gov.it/wp-content/uploads/2024/07/Ordinanza-Speciale-n.-83-del-25.07.2024-Treia_signed.pdf"
"OS","ordinanze speciali","84","Ordinanza speciale n. 84 del 25 luglio 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche di interventi di opere pubbliche. Modifiche e integrazioni alla Ordinanza Speciale n. 31 del 31 dicembre 2021”","25/07/2024","Ordinanza Speciale n. 84 del 25 luglio 2024, registrata in data 19 agosto 2024 al numero 2290","https://sisma2016.gov.it/wp-content/uploads/2024/07/Ordinanza-speciale-n.-84-Mod.-31_signed.pdf"
"OS","ordinanze speciali","85","Ordinanza speciale n. 85 del 6 agosto 2024 ex articolo 11, comma 2, del decreto-legge 76 del 2020 “Nuove disposizioni urgenti per la ricostruzione del Centro Storico di Accumoli”","06/08/2024","Ordinanza Speciale n. 85 del 06 agosto 2024 registrata in data 30 agosto 2024 al numero 2349","https://sisma2016.gov.it/wp-content/uploads/2024/08/Ordinanza-speciale-n.-85-del-6.08.2024-Accumoli_signed.pdf"
"OS","ordinanze speciali","86","Ordinanza speciale n. 86 del 12 settembre 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 ""Incremento prezzi di interventi di opere pubbliche. Modifiche ed integrazioni alle Ordinanze speciali n. 16 del 15 luglio 2021, n. 9 del 29 maggio 2021, n. 27 del 14 ottobre 2021, n. 1 del 9 aprile 2021, n. 22 del 13 agosto 2021, n. 31 del 31 dicembre 2021","12/09/2024","Ordinanza Speciale n. 86 del 12 settembre 2024 registrata in data 02 ottobre 2024 al numero 2577","https://sisma2016.gov.it/wp-content/uploads/2024/09/Ordinanza-speciale-n.-86-del-12.09.2024-incrementi-prezzi-OO.SS_signed.pdf"
"OS","ordinanze speciali","87","Ordinanza speciale n. 87 del 3 ottobre 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Modifiche ed integrazioni alle Ordinanze Speciali n. 80 del 26 giugno 2024, n. 7 del 6 maggio 2021, n. 66 del 6 dicembre 2023, n. 16 del 15 luglio 2021, n. 29 del 31 dicembre 2021”","03/10/2024","Ordinanza Speciale n. 87 del 03 ottobre 2024 registrata in data 13 novembre 2024 al numero 2868","https://sisma2016.gov.it/wp-content/uploads/2024/10/Ordinanza-Speciale-n.-87-del-3.10.2024-Mod.-OO.SS_._signed.pdf"
"OS","ordinanze speciali","88","Ordinanza speciale n. 88 del 7 ottobre 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 “Incremento prezzi di interventi di opere pubbliche. Modifiche ed integrazioni alle Ordinanze Speciali n. 6 del 6 maggio 2021, n. 20 del 15 luglio 2021 e n. 31 del 31 dicembre 2021”","07/10/2024","Ordinanza Speciale n. 88 del 07 ottobre 2024 registrata in data 6 novembre 2024 al numero 2849","https://sisma2016.gov.it/wp-content/uploads/2024/10/Ordinanza-Speciale-n.-88-del-7.10.2024-Increm.-prezzi-OO.SS_._signed.pdf"
"OS","ordinanze speciali","89","Ordinanza speciale n. 89 del 31 ottobre 2024 ex art. 11, comma 2, del decreto-legge n. 76 del 2020 ""Modifiche e integrazioni all’Ordinanza speciale n. 20 del 15 luglio 2021, all’Ordinanza speciale n. 40 del 30 dicembre 2022, all’Ordinanza speciale n. 37 del 2 novembre 2022, nonché all’Ordinanza n. 110 del 21 novembre 2020""","31/10/2024","Ordinanza Speciale n. 89 del 31 ottobre 2024 registrata in data 25 novembre 2024 al numero 2933","https://sisma2016.gov.it/wp-content/uploads/2024/10/Ordinanza-Speciale-n.-89-del-31.10.2024-Omnibus_signed.pdf"
"OS","ordinanze speciali","90","Incremento prezzi di interventi di opere pubbliche. Modifiche Ordinanze Speciali n. 31 del 31 dicembre 2021 e n. 39 del 23 dicembre 2022","6/11/2024","Ordinanza Speciale n. 90 del 6 novembre 2024 registrata in data 25 novembre 2024 al numero 2937","https://sisma2016.gov.it/wp-content/uploads/2024/11/Ordinanza-Speciale-n.-90-del-6.11.2024-Incremento-prezzi_signed.pdf"
"OS","ordinanze speciali","91","Ulteriori disposizioni urgenti per la semplificazione delle procedure di affidamento degli interventi di cui alle Ordinanze n. 109 del 23 dicembre 2020, n. 129 del 13 dicembre 2022 e n. 137 del 29 marzo 2023. Modifiche e integrazioni all’Ordinanza Speciale n. 49 del 26 luglio 2023","27/12/2024","Ordinanza Speciale n. 91 del 27 dicembre 2024 registrata in data 24 gennaio 2025 al numero 255","https://sisma2016.gov.it/wp-content/uploads/2024/12/Ordinanza-Speciale-n.-91-del-27.12.2024-Mod.-49-e-109-129-137_signed.pdf"
"OS","ordinanze speciali","92","Incremento costo di interventi di opere pubbliche. Modifiche Ordinanze Speciali n. 6 del 6 maggio 2021, n. 22 del 13 agosto 2021, n. 31 del 31 dicembre 2021, n. 42 del 31 dicembre 2022 e n. 77 del 23 aprile 2024. Modifica art. 4 Ordinanza Speciale n. 31 del 2021","27/12/2024","Ordinanza Speciale n. 92 del 27 dicembre 2024 registrata in data 23 gennaio 2025 al numero 206","https://sisma2016.gov.it/wp-content/uploads/2024/12/Ordinanza-Speciale-n.-92-del-27.12.2024-Mod.-OO.SS_signed.pdf"
"OS","ordinanze speciali","93","Disposizioni urgenti per gli interventi di salvaguardia geologico-idraulica nei Comune di Ussita, Castelsantangelo sul Nera, Visso, nella zona epicentrale marchigiana maggiormente colpita dagli eventi sismici del 2016, di cui all’ordinanza speciale n. 23 del 13 agosto 2021","27/12/2024","Ordinanza Speciale n. 93 del 27 dicembre 2024 registrata in data 23 gennaio 2025 al numero 211","https://sisma2016.gov.it/wp-content/uploads/2024/12/Ordinanza-Speciale-n.-93-del-27.12.2024-Ussita-Castel-S.Angelo-Visso_signed.pdf"
"OS","ordinanze speciali","94","Disposizioni urgenti per il coordinamento delle attività di ricostruzione privata e ricostruzione pubblica nel Comune di Arquata del Tronto. Integrazione dell’Ordinanza Speciale n. 40 del 30 dicembre 2022","27/12/2024","Ordinanza Speciale n. 94 del 27 dicembre 2024 registrata in data 23 gennaio 2025 al numero 210","https://sisma2016.gov.it/wp-content/uploads/2024/12/Ordinanza-Speciale-n.-94-del-27.12.2024-Arquata_signed.pdf"
"OS","ordinanze speciali","95","Interventi in Comune di Acquasanta Terme","03/02/2025","Ordinanza Speciale n. 95 del 03 febbraio 2025 registrata in data 26 febbraio 2025 al numero 535","https://sisma2016.gov.it/wp-content/uploads/2025/02/Ordinanza-speciale-n.-95-del-3.02.2025-Acquasanta_signed.pdf"
"OS","ordinanze speciali","96","Incremento costo di interventi di opere pubbliche. Modifiche Ordinanze Speciali n. 14 del 15 luglio 2021, n. 26 del 13 agosto 2021, n. 24 del 13 agosto 2021, n. 31 del 31 dicembre 2021, n. 42 del 31 dicembre 2022, n. 18 del 15 luglio 2021 e n. 2 del 6 maggio 2021","03/02/2025","Ordinanza Speciale n. 96 del 03 febbraio 2025 registrata in data 26 febbraio 2025 al numero 537","https://sisma2016.gov.it/wp-content/uploads/2025/02/Ordinanza-speciale-n.-96-del-3.02.2025-Omnibus-speciali_signed.pdf"
"OS","ordinanze speciali","97","Interventi in Comune di Valle Castellana","03/02/2025","Ordinanza Speciale n. 97 del 03 febbraio 2025 registrata in data 28 febbraio 2025 al numero 551","https://sisma2016.gov.it/wp-content/uploads/2025/02/Ordinanza-speciale-n.-97-del-3.02.2025-Valle-Castellana_signed.pdf"
