cup,cig,url_cig
F37H21004720002,B8BDD75AB2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8BDD75AB2
F37H21004720002,B8BE3CB538,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8BE3CB538
F37H21004720002,B8BE0AB10B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8BE0AB10B
F37H21004720002,B0FA33812B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0FA33812B
F37H21004720002,B7E12CD3BD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7E12CD3BD
F37H21004720002,B2D640DCF7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2D640DCF7
F37H21004720002,B182258976,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B182258976
F37H21004720002,93470559CA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=93470559CA
F37H21004720002,B8B4E56F3B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8B4E56F3B
F37H23002380001,B28EBBBA48,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B28EBBBA48
F37H23002380001,B534933110,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B534933110
F37H23002410001,B5C9C1E04D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5C9C1E04D
F37H23002420001,B6665E230A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6665E230A
F37H23002430001,B9E085F8F5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9E085F8F5
F37H23002440001,B6D6D6219A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6D6D6219A
F37H23002440001,B9EC4D5ECF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B9EC4D5ECF
F38I21001040002,B4DEF25634,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DEF25634
F38I21001040002,B925CFC3F8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B925CFC3F8
F38I21001040002,B925CFC3F8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B925CFC3F8
F38I21001040002,B4DEF25634,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DEF25634
F38I21001040002,B4DF77631D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DF77631D
F38I21001040002,ZB9324541A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZB9324541A
F38I21001040002,B4DF77631D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DF77631D
F38I21001040002,ZB9324541A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZB9324541A
F38I21001040002,Z0236E020F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0236E020F
F38I21001040002,B4DFA9BB69,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DFA9BB69
F38I21001040002,B4DFA9BB69,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DFA9BB69
F38I21001040002,Z0236E020F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0236E020F
F38I21001040002,Z0F334CA6B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0F334CA6B
F38I21001040002,Z1E3B7FC7F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1E3B7FC7F
F38I21001040002,B2F82C1749,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2F82C1749
F38I21001040002,Z1E3B7FC7F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1E3B7FC7F
F38I21001040002,Z0F334CA6B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0F334CA6B
F38I21001040002,B2F82C1749,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2F82C1749
F39E18000200001,867104330C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=867104330C
F39E18000200001,Z8D3073777,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8D3073777
F39E18000200001,Z8B30738E3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8B30738E3
F39E18000200001,B679D93A4C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B679D93A4C
F39E18000200001,ZCE32684B5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZCE32684B5
F39E18000200001,Z893073954,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z893073954
F39H20000200002,B4F3289506,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4F3289506
F39H20000200002,B4DBDE2F44,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B4DBDE2F44
F39H20000200002,Z982ED4F99,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z982ED4F99
F39H20000200002,Z832F7EFA4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z832F7EFA4
F39H20000200002,Z292EDD666,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z292EDD666
F39H20000200002,866697887F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=866697887F
F39H20000200002,Z3F3C5982C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z3F3C5982C
F41B17000830001,Z493C1A510,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z493C1A510
F41B20000680001,B7B04AA331,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7B04AA331
F41B20000680001,B29B60CF36,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B29B60CF36
F41B20000680001,B8FBC330CE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8FBC330CE
F41B20000680001,B8FBD25880,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8FBD25880
F41B21005980005,ZE133E9536,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZE133E9536
F41B21005980005,B70C4F29EA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70C4F29EA
F41B21005980005,90547854F6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=90547854F6
F41B21006120005,B0512D77CC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0512D77CC
F41B21006120005,B0512D77CC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B0512D77CC
F41B21006120005,B424C651CA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B424C651CA
F41B21006120005,B424C651CA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B424C651CA
F41B21006120005,B05318E08F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B05318E08F
F41B21006120005,898124342F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=898124342F
F41B21006120005,ZED33E9581,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZED33E9581
F41B21006120005,ZED33E9581,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZED33E9581
F41B21006120005,B05318E08F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B05318E08F
F41B21006120005,898124342F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=898124342F
F41B21006120005,B712F8086F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B712F8086F
F41B21006120005,B712F8086F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B712F8086F
F41B21006130005,B70C25D871,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70C25D871
F41B21006130005,9058704705,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9058704705
F41B21006130005,Z9A33E95AF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z9A33E95AF
F41B21006140005,9055036418,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9055036418
F41B21006140005,B70C1E98B7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70C1E98B7
F41B21006140005,B70C1E98B7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70C1E98B7
F41B21006140005,B70C1E98B7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70C1E98B7
F41B21006140005,9055036418,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9055036418
F41B21006140005,B6CCA8E2E0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6CCA8E2E0
F41B21006140005,B6CCA8E2E0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6CCA8E2E0
F41B21006140005,B6CCA8E2E0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6CCA8E2E0
F41B21006140005,9055036418,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9055036418
F41B21006140005,Z2A33E95E4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2A33E95E4
F41B21006140005,Z2A33E95E4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2A33E95E4
F41B21006140005,Z2A33E95E4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2A33E95E4
F41B21006150005,B062540B1A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B062540B1A
F41B21006150005,B062540B1A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B062540B1A
F41B21006150005,B70ABFBFE3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70ABFBFE3
F41B21006150005,ZDD33E9618,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDD33E9618
F41B21006150005,9095625B30,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9095625B30
F41B21006150005,ZDD33E9618,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZDD33E9618
F41B21006150005,9095625B30,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9095625B30
F41B21006150005,B70ABFBFE3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70ABFBFE3
F41B21006160005,8981217EB7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8981217EB7
F41B21006160005,B8894FA494,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B8894FA494
F41B21006160005,Z6233E9647,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z6233E9647
F41B21006160005,B70C5EFAB2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70C5EFAB2
F41B21006170005,9058673D6E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9058673D6E
F41B21006170005,Z2433E9737,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2433E9737
F41B21006170005,B70B744FF7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B70B744FF7
F41B21006240001,ZEC3C19EFE,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZEC3C19EFE
F41B21006250001,ZA33C19DF2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA33C19DF2
F41B21007010009,894254880E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=894254880E
F41B21007010009,ZA23741CE9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA23741CE9
F41J20000060001,8662834CC1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8662834CC1
F41J20000060001,B6EFC36130,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B6EFC36130
F42B18000210001,B37369F3C7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B37369F3C7
F42B18000210001,Z6F3C8DEAA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z6F3C8DEAA
F42B18000210001,8765244C29,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8765244C29
F42B20000060001,8943096C46,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8943096C46
F42B20000060001,A0137A5E2C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0137A5E2C
F42B20000080001,Z6B3BE2737,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z6B3BE2737
F42B20000080001,9522545CB7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9522545CB7
F42B20000080001,ZC73CEDD49,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC73CEDD49
F42B20000080001,Z533C8E0EC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z533C8E0EC
F42B20000080001,ZD33CEDD94,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD33CEDD94
F42B20000080001,ZF83CEDDBF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZF83CEDDBF
F42C16000550005,81489473CC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=81489473CC
F42C17000320001,A0013F4812,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0013F4812
F42C20004950001,B7A20D3E37,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7A20D3E37
F42C20004950001,B69FCF872F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B69FCF872F
F42C20004950001,B054C0FFB3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B054C0FFB3
F42C20004950001,B3B93D24EB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B3B93D24EB
F42C20004950001,Z583CD6543,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z583CD6543
F42C20004950001,B188B4F81D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B188B4F81D
F42C20004950001,B7A295B884,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7A295B884
F42C20004950001,B87589E32B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B87589E32B
F42C20004950001,A033B136C4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A033B136C4
F42C20004950001,B377118496,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B377118496
F42C20004950001,B7E2661BC3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7E2661BC3
F42C20004950001,9001708C6D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9001708C6D
F42C21000230001,A00482BEDC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A00482BEDC
F42E20000040001,875478337B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=875478337B
F42E20000040001,ZA433ACDB7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA433ACDB7
F42E20000040001,Z8433ACDEA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8433ACDEA
F42E20000040001,Z0E33ACD7C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z0E33ACD7C
F42E20000040001,B17C5BDDD2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B17C5BDDD2
F42E20000040001,B172EFC5E1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B172EFC5E1
F42E20000040001,Z4B3C8E0BA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4B3C8E0BA
F42E20000040001,ZD437936A5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD437936A5
F42E20000040001,Z1037935C8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1037935C8
F42E20000040001,ZC03CEE62F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC03CEE62F
F42E20000040001,Z2D37933CB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2D37933CB
F42J19002370001,Z802E26C85,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z802E26C85
F42J19002370001,Z832DBC255,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z832DBC255
F42J19002370001,Z682CF07D2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z682CF07D2
F42J19002370001,801268118A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=801268118A
F42J19002370001,Z1A2D70E73,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z1A2D70E73
F42J19002370001,ZC72DB9CC6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC72DB9CC6
F42J19002370001,Z002D593D8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z002D593D8
F42J19002370001,Z432EB6501,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z432EB6501
F43B18003300001,B1728045AD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B1728045AD
F43B18003300001,B172EDBAA4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B172EDBAA4
F43B18003300001,ZF13C8E05E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZF13C8E05E
F43B18003300001,8359673C62,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8359673C62
F43B18003300001,ZB93BC172D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZB93BC172D
F43G19000060005,A02D633820,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A02D633820
F43G19000060005,B2709947CD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2709947CD
F43G19000060005,ZC8309DD2F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC8309DD2F
F43G19000060005,Z01318F38A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z01318F38A
F43H19001300001,972765285F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=972765285F
F43H19001300001,Z33323000A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z33323000A
F43H19001300001,ZCB322FED9,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZCB322FED9
F43H19001300001,Z47322FF8C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z47322FF8C
F43H19001300001,Z2B3A174F6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2B3A174F6
F43H19001300001,B478DD7DB4,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B478DD7DB4
F43H19001300001,9617915A88,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9617915A88
F43H19001300001,8360681C36,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8360681C36
F45E17000050001,ZE62181374,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZE62181374
F45E17000060001,9573080387,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9573080387
F45E17000060001,Z532181408,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z532181408
F45E20000300001,98517690F8,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=98517690F8
F45E20000300001,Z8F3BB11D6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8F3BB11D6
F45E20000300001,9784064109,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9784064109
F45E20000300001,8639744E48,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8639744E48
F45F21000840001,A00446842E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A00446842E
F45F21000880001,B2C86D8140,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2C86D8140
F45F21000880001,B27FF9386A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B27FF9386A
F45F21000880001,ZAB3B942C2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZAB3B942C2
F45F21000880001,B478FA8D6F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B478FA8D6F
F45F21000880001,ZA03AE16B5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA03AE16B5
F45F21000880001,Z8E3AE16C2,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8E3AE16C2
F45F21000880001,A04B705137,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A04B705137
F45F21000880001,9702295B1C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9702295B1C
F45F21000880001,A04B767216,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A04B767216
F45F21000880001,B900CB725D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B900CB725D
F45F21000910005,894306852D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=894306852D
F45F21000910005,Z7F39C176A,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z7F39C176A
F45F21000910005,Z573791CCC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z573791CCC
F45F21000910005,Z003791CE1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z003791CE1
F45F21000910005,A013C24405,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A013C24405
F45F21000910005,Z043791CFA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z043791CFA
F45I23000010005,B944E8BD22,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B944E8BD22
F45I23000010005,Z2D3D17D8F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2D3D17D8F
F45I23000010005,A003508417,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A003508417
F46C23000010002,9873502F97,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9873502F97
F46E17000050007,B428D7EA2C,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B428D7EA2C
F46E17000050007,Z4F34514EF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4F34514EF
F46E17000050007,A04FFEFCDF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A04FFEFCDF
F46E17000050007,8437114EB7,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8437114EB7
F46E17000050007,94430478E5,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=94430478E5
F46E17000050007,A06ED17407,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A06ED17407
F46E17000050007,ZD43BB5E48,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD43BB5E48
F46I23000010002,B935E8F28E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B935E8F28E
F46I23000010002,9882186DDB,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9882186DDB
F46I23000010002,B2AE202855,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B2AE202855
F46I23000010002,98809799D0,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=98809799D0
F46J23000020005,Z5B3C28976,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z5B3C28976
F46J23000020005,ZD63C91BC3,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZD63C91BC3
F46J23000020005,Z4E3CF7114,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z4E3CF7114
F46J23000020005,Z8B3C91B28,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z8B3C91B28
F46J23000030005,B946CD7D96,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B946CD7D96
F46J23000030005,A003444259,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A003444259
F46J23000030005,B674EFCF91,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B674EFCF91
F46J23000030005,B7B69AF05E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B7B69AF05E
F46J23000030005,ZC63CE7807,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZC63CE7807
F46J23000030005,Z923C92DB6,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z923C92DB6
F46J23000040005,B5D5499D3D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5D5499D3D
F46J23000040005,A0033D3518,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0033D3518
F46J23000040005,B5D3FECD51,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=B5D3FECD51
F46J23000040005,Z223CFD017,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z223CFD017
F46J23000050005,Z703CF7070,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z703CF7070
F46J23000050005,A0032FD47F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0032FD47F
F47B17000070005,7055031BBF,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7055031BBF
F47B17000070005,7451837A6B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7451837A6B
F47B17000070005,7475009C8E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7475009C8E
F47B17000070005,7241710025,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7241710025
F47B17000070005,73612317FC,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=73612317FC
F47B17000070005,7451779A8E,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=7451779A8E
F47C19000060001,Z2A382C628,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z2A382C628
F47C19000060001,8021559FE1,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8021559FE1
F47C19000060001,8262013CCD,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=8262013CCD
F47C19000060001,9941328364,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=9941328364
F47C19000060001,916163545F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=916163545F
F47C19000060001,ZA52FD5671,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZA52FD5671
F47C19000060001,Z302FD554D,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z302FD554D
F47C19000060001,ZB52FD55DA,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=ZB52FD55DA
F47C19000060001,Z6A367A70F,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=Z6A367A70F
F47H21009270001,A0018A572B,https://dati.anticorruzione.it/superset/dashboard/dettaglio_cig/?cig=A0018A572B
